"id"	"名字"	"图标"	"大图标"	"小图标"	"类别(同类别的天赋石不能出现在一头龙上)"	"品质"	"等级"	"最高等级"	"职业限制0x01=战士0x02=游侠0x04=法师"	"龙系别限制0x01=火0x02=冰0x04=雷0x08=毒"	"效果(索引到天赋石效果表中)"	"注释"	"技能tips"	"技能tips参数"	"影响的技能(客户端用)@xl填-1表示对所有技能都影响"	""	""	""	""	""	
"402042"	"元素箭-等级增加"	""	"skill2,yuansujian"	"dragon_tianfu_2013.10,dengjizengjia_l"	"204"	"0"	"3"	""	"2"	"15"	"402042"	""	"[green]元素箭[white]技能等级[green]+3[white]"	""	"2040"	""	""	""	""	""	
"402043"	"元素箭-等级增加"	""	"skill2,yuansujian"	"dragon_tianfu_2013.10,dengjizengjia_l"	"204"	"0"	"4"	""	"2"	"15"	"402043"	""	"[green]元素箭[white]技能等级[green]+4[white]"	""	"2040"	""	""	""	""	""	
"402044"	"元素箭-等级增加"	""	"skill2,yuansujian"	"dragon_tianfu_2013.10,dengjizengjia_l"	"204"	"0"	"5"	""	"2"	"15"	"402044"	""	"[green]元素箭[white]技能等级[green]+5[white]"	""	"2040"	""	""	""	""	""	
"402050"	"暗影之舞-等级增加"	""	"skill2,yueyinglianshan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"205"	"0"	"1"	""	"2"	"15"	"402050"	""	"[green]暗影之舞[white]技能等级[green]+1[white]"	""	"2050"	""	""	""	""	""	
"402051"	"暗影之舞-等级增加"	""	"skill2,yueyinglianshan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"205"	"0"	"2"	""	"2"	"15"	"402051"	""	"[green]暗影之舞[white]技能等级[green]+2[white]"	""	"2050"	""	""	""	""	""	
"402052"	"暗影之舞-等级增加"	""	"skill2,yueyinglianshan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"205"	"0"	"3"	""	"2"	"15"	"402052"	""	"[green]暗影之舞[white]技能等级[green]+3[white]"	""	"2050"	""	""	""	""	""	
"402053"	"暗影之舞-等级增加"	""	"skill2,yueyinglianshan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"205"	"0"	"4"	""	"2"	"15"	"402053"	""	"[green]暗影之舞[white]技能等级[green]+4[white]"	""	"2050"	""	""	""	""	""	
"402054"	"暗影之舞-等级增加"	""	"skill2,yueyinglianshan"	"dragon_tianfu_2013.10,dengjizengjia_l"	"205"	"0"	"5"	""	"2"	"15"	"402054"	""	"[green]暗影之舞[white]技能等级[green]+5[white]"	""	"2050"	""	""	""	""	""	
"402060"	"影轮翻-等级增加"	""	"skill2,fangun"	"dragon_tianfu_2013.10,dengjizengjia_l"	"206"	"0"	"1"	""	"2"	"15"	"402060"	""	"[green]影轮翻[white]技能等级[green]+1[white]"	""	"2060"	""	""	""	""	""	
"402061"	"影轮翻-等级增加"	""	"skill2,fangun"	"dragon_tianfu_2013.10,dengjizengjia_l"	"206"	"0"	"2"	""	"2"	"15"	"402061"	""	"[green]影轮翻[white]技能等级[green]+2[white]"	""	"2060"	""	""	""	""	""	
"402062"	"影轮翻-等级增加"	""	"skill2,fangun"	"dragon_tianfu_2013.10,dengjizengjia_l"	"206"	"0"	"3"	""	"2"	"15"	"402062"	""	"[green]影轮翻[white]技能等级[green]+3[white]"	""	"2060"	""	""	""	""	""	
"402063"	"影轮翻-等级增加"	""	"skill2,fangun"	"dragon_tianfu_2013.10,dengjizengjia_l"	"206"	"0"	"4"	""	"2"	"15"	"402063"	""	"[green]影轮翻[white]技能等级[green]+4[white]"	""	"2060"	""	""	""	""	""	
"402064"	"影轮翻-等级增加"	""	"skill2,fangun"	"dragon_tianfu_2013.10,dengjizengjia_l"	"206"	"0"	"5"	""	"2"	"15"	"402064"	""	"[green]影轮翻[white]技能等级[green]+5[white]"	""	"2060"	""	""	""	""	""	
"402070"	"穿透一击-等级增加"	""	"skill2,chuantoujian"	"dragon_tianfu_2013.10,dengjizengjia_l"	"207"	"0"	"1"	""	"2"	"15"	"402070"	""	"[green]穿透一击[white]技能等级[green]+1[white]"	""	"2070"	""	""	""	""	""	
"402071"	"穿透一击-等级增加"	""	"skill2,chuantoujian"	"dragon_tianfu_2013.10,dengjizengjia_l"	"207"	"0"	"2"	""	"2"	"15"	"402071"	""	"[green]穿透一击[white]技能等级[green]+2[white]"	""	"2070"	""	""	""	""	""	
"402072"	"穿透一击-等级增加"	""	"skill2,chuantoujian"	"dragon_tianfu_2013.10,dengjizengjia_l"	"207"	"0"	"3"	""	"2"	"15"	"402072"	""	"[green]穿透一击[white]技能等级[green]+3[white]"	""	"2070"	""	""	""	""	""	
"402073"	"穿透一击-等级增加"	""	"skill2,chuantoujian"	"dragon_tianfu_2013.10,dengjizengjia_l"	"207"	"0"	"4"	""	"2"	"15"	"402073"	""	"[green]穿透一击[white]技能等级[green]+4[white]"	""	"2070"	""	""	""	""	""	
"402074"	"穿透一击-等级增加"	""	"skill2,chuantoujian"	"dragon_tianfu_2013.10,dengjizengjia_l"	"207"	"0"	"5"	""	"2"	"15"	"402074"	""	"[green]穿透一击[white]技能等级[green]+5[white]"	""	"2070"	""	""	""	""	""	
"402080"	"风暴之乐章-等级增加"	""	"skill2,jixiansheji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"208"	"0"	"1"	""	"2"	"15"	"402080"	""	"[green]风暴之乐章[white]技能等级[green]+1[white]"	""	"2080"	""	""	""	""	""	
"402081"	"风暴之乐章-等级增加"	""	"skill2,jixiansheji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"208"	"0"	"2"	""	"2"	"15"	"402081"	""	"[green]风暴之乐章[white]技能等级[green]+2[white]"	""	"2080"	""	""	""	""	""	
"402082"	"风暴之乐章-等级增加"	""	"skill2,jixiansheji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"208"	"0"	"3"	""	"2"	"15"	"402082"	""	"[green]风暴之乐章[white]技能等级[green]+3[white]"	""	"2080"	""	""	""	""	""	
"402083"	"风暴之乐章-等级增加"	""	"skill2,jixiansheji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"208"	"0"	"4"	""	"2"	"15"	"402083"	""	"[green]风暴之乐章[white]技能等级[green]+4[white]"	""	"2080"	""	""	""	""	""	
"402084"	"风暴之乐章-等级增加"	""	"skill2,jixiansheji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"208"	"0"	"5"	""	"2"	"15"	"402084"	""	"[green]风暴之乐章[white]技能等级[green]+5[white]"	""	"2080"	""	""	""	""	""	
"402090"	"混乱箭雨-等级增加"	""	"skill2,jianyu"	"dragon_tianfu_2013.10,dengjizengjia_l"	"209"	"0"	"1"	""	"2"	"15"	"402090"	""	"[green]混乱箭雨[white]技能等级[green]+1[white]"	""	"2090"	""	""	""	""	""	
"402091"	"混乱箭雨-等级增加"	""	"skill2,jianyu"	"dragon_tianfu_2013.10,dengjizengjia_l"	"209"	"0"	"2"	""	"2"	"15"	"402091"	""	"[green]混乱箭雨[white]技能等级[green]+2[white]"	""	"2090"	""	""	""	""	""	
"402092"	"混乱箭雨-等级增加"	""	"skill2,jianyu"	"dragon_tianfu_2013.10,dengjizengjia_l"	"209"	"0"	"3"	""	"2"	"15"	"402092"	""	"[green]混乱箭雨[white]技能等级[green]+3[white]"	""	"2090"	""	""	""	""	""	
"402093"	"混乱箭雨-等级增加"	""	"skill2,jianyu"	"dragon_tianfu_2013.10,dengjizengjia_l"	"209"	"0"	"4"	""	"2"	"15"	"402093"	""	"[green]混乱箭雨[white]技能等级[green]+4[white]"	""	"2090"	""	""	""	""	""	
"402094"	"混乱箭雨-等级增加"	""	"skill2,jianyu"	"dragon_tianfu_2013.10,dengjizengjia_l"	"209"	"0"	"5"	""	"2"	"15"	"402094"	""	"[green]混乱箭雨[white]技能等级[green]+5[white]"	""	"2090"	""	""	""	""	""	
"402100"	"连环爆箭-等级增加"	""	"skill2,baozhajian"	"dragon_tianfu_2013.10,dengjizengjia_l"	"210"	"0"	"1"	""	"2"	"15"	"402100"	""	"[green]连环爆箭[white]技能等级[green]+1[white]"	""	"2100"	""	""	""	""	""	
"402101"	"连环爆箭-等级增加"	""	"skill2,baozhajian"	"dragon_tianfu_2013.10,dengjizengjia_l"	"210"	"0"	"2"	""	"2"	"15"	"402101"	""	"[green]连环爆箭[white]技能等级[green]+2[white]"	""	"2100"	""	""	""	""	""	
"402102"	"连环爆箭-等级增加"	""	"skill2,baozhajian"	"dragon_tianfu_2013.10,dengjizengjia_l"	"210"	"0"	"3"	""	"2"	"15"	"402102"	""	"[green]连环爆箭[white]技能等级[green]+3[white]"	""	"2100"	""	""	""	""	""	
"402103"	"连环爆箭-等级增加"	""	"skill2,baozhajian"	"dragon_tianfu_2013.10,dengjizengjia_l"	"210"	"0"	"4"	""	"2"	"15"	"402103"	""	"[green]连环爆箭[white]技能等级[green]+4[white]"	""	"2100"	""	""	""	""	""	
"402104"	"连环爆箭-等级增加"	""	"skill2,baozhajian"	"dragon_tianfu_2013.10,dengjizengjia_l"	"210"	"0"	"5"	""	"2"	"15"	"402104"	""	"[green]连环爆箭[white]技能等级[green]+5[white]"	""	"2100"	""	""	""	""	""	
"402110"	"血之轮祭-等级增加"	""	"skill2,shixuezhongshe"	"dragon_tianfu_2013.10,dengjizengjia_l"	"211"	"0"	"1"	""	"2"	"15"	"402110"	""	"[green]血之轮祭[white]技能等级[green]+1[white]"	""	"2110"	""	""	""	""	""	
"402111"	"血之轮祭-等级增加"	""	"skill2,shixuezhongshe"	"dragon_tianfu_2013.10,dengjizengjia_l"	"211"	"0"	"2"	""	"2"	"15"	"402111"	""	"[green]血之轮祭[white]技能等级[green]+2[white]"	""	"2110"	""	""	""	""	""	
"402112"	"血之轮祭-等级增加"	""	"skill2,shixuezhongshe"	"dragon_tianfu_2013.10,dengjizengjia_l"	"211"	"0"	"3"	""	"2"	"15"	"402112"	""	"[green]血之轮祭[white]技能等级[green]+3[white]"	""	"2110"	""	""	""	""	""	
"402113"	"血之轮祭-等级增加"	""	"skill2,shixuezhongshe"	"dragon_tianfu_2013.10,dengjizengjia_l"	"211"	"0"	"4"	""	"2"	"15"	"402113"	""	"[green]血之轮祭[white]技能等级[green]+4[white]"	""	"2110"	""	""	""	""	""	
"402114"	"血之轮祭-等级增加"	""	"skill2,shixuezhongshe"	"dragon_tianfu_2013.10,dengjizengjia_l"	"211"	"0"	"5"	""	"2"	"15"	"402114"	""	"[green]血之轮祭[white]技能等级[green]+5[white]"	""	"2110"	""	""	""	""	""	
"402120"	"陷阱-等级增加"	""	"skill2,yuansuxianjing"	"dragon_tianfu_2013.10,dengjizengjia_l"	"212"	"0"	"1"	""	"2"	"15"	"402120"	""	"[green]陷阱[white]技能等级[green]+1[white]"	""	"2120"	""	""	""	""	""	
"402121"	"陷阱-等级增加"	""	"skill2,yuansuxianjing"	"dragon_tianfu_2013.10,dengjizengjia_l"	"212"	"0"	"2"	""	"2"	"15"	"402121"	""	"[green]陷阱[white]技能等级[green]+2[white]"	""	"2120"	""	""	""	""	""	
"402122"	"陷阱-等级增加"	""	"skill2,yuansuxianjing"	"dragon_tianfu_2013.10,dengjizengjia_l"	"212"	"0"	"3"	""	"2"	"15"	"402122"	""	"[green]陷阱[white]技能等级[green]+3[white]"	""	"2120"	""	""	""	""	""	
"402123"	"陷阱-等级增加"	""	"skill2,yuansuxianjing"	"dragon_tianfu_2013.10,dengjizengjia_l"	"212"	"0"	"4"	""	"2"	"15"	"402123"	""	"[green]陷阱[white]技能等级[green]+4[white]"	""	"2120"	""	""	""	""	""	
"402124"	"陷阱-等级增加"	""	"skill2,yuansuxianjing"	"dragon_tianfu_2013.10,dengjizengjia_l"	"212"	"0"	"5"	""	"2"	"15"	"402124"	""	"[green]陷阱[white]技能等级[green]+5[white]"	""	"2120"	""	""	""	""	""	
"402130"	"毒箭守卫-等级增加"	""	"skill2,dusheshouwei"	"dragon_tianfu_2013.10,dengjizengjia_l"	"213"	"0"	"1"	""	"2"	"15"	"402130"	""	"[green]毒箭守卫[white]技能等级[green]+1[white]"	""	"2130"	""	""	""	""	""	
"402131"	"毒箭守卫-等级增加"	""	"skill2,dusheshouwei"	"dragon_tianfu_2013.10,dengjizengjia_l"	"213"	"0"	"2"	""	"2"	"15"	"402131"	""	"[green]毒箭守卫[white]技能等级[green]+2[white]"	""	"2130"	""	""	""	""	""	
"402132"	"毒箭守卫-等级增加"	""	"skill2,dusheshouwei"	"dragon_tianfu_2013.10,dengjizengjia_l"	"213"	"0"	"3"	""	"2"	"15"	"402132"	""	"[green]毒箭守卫[white]技能等级[green]+3[white]"	""	"2130"	""	""	""	""	""	
"402133"	"毒箭守卫-等级增加"	""	"skill2,dusheshouwei"	"dragon_tianfu_2013.10,dengjizengjia_l"	"213"	"0"	"4"	""	"2"	"15"	"402133"	""	"[green]毒箭守卫[white]技能等级[green]+4[white]"	""	"2130"	""	""	""	""	""	
"402134"	"毒箭守卫-等级增加"	""	"skill2,dusheshouwei"	"dragon_tianfu_2013.10,dengjizengjia_l"	"213"	"0"	"5"	""	"2"	"15"	"402134"	""	"[green]毒箭守卫[white]技能等级[green]+5[white]"	""	"2130"	""	""	""	""	""	
"402140"	"反击箭-等级增加"	""	"skill2,houtiaosheji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"214"	"0"	"1"	""	"2"	"15"	"402120"	""	"[green]反击箭[white]技能等级[green]+1[white]"	""	"2140"	""	""	""	""	""	
"402141"	"反击箭-等级增加"	""	"skill2,houtiaosheji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"214"	"0"	"2"	""	"2"	"15"	"402121"	""	"[green]反击箭[white]技能等级[green]+2[white]"	""	"2140"	""	""	""	""	""	
"402142"	"反击箭-等级增加"	""	"skill2,houtiaosheji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"214"	"0"	"3"	""	"2"	"15"	"402122"	""	"[green]反击箭[white]技能等级[green]+3[white]"	""	"2140"	""	""	""	""	""	
"402143"	"反击箭-等级增加"	""	"skill2,houtiaosheji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"214"	"0"	"4"	""	"2"	"15"	"402123"	""	"[green]反击箭[white]技能等级[green]+4[white]"	""	"2140"	""	""	""	""	""	
"402144"	"反击箭-等级增加"	""	"skill2,houtiaosheji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"214"	"0"	"5"	""	"2"	"15"	"402124"	""	"[green]反击箭[white]技能等级[green]+5[white]"	""	"2140"	""	""	""	""	""	
"403000"	"冰之铠甲-等级增加"	""	"skill2,bingjia"	"dragon_tianfu_2013.10,dengjizengjia_l"	"300"	"0"	"1"	""	"4"	"15"	"403000"	""	"[green]冰之铠甲[white]技能等级[green]+1[white]"	""	"3000"	""	""	""	""	""	
"403001"	"冰之铠甲-等级增加"	""	"skill2,bingjia"	"dragon_tianfu_2013.10,dengjizengjia_l"	"300"	"0"	"2"	""	"4"	"15"	"403001"	""	"[green]冰之铠甲[white]技能等级[green]+2[white]"	""	"3000"	""	""	""	""	""	
"403002"	"冰之铠甲-等级增加"	""	"skill2,bingjia"	"dragon_tianfu_2013.10,dengjizengjia_l"	"300"	"0"	"3"	""	"4"	"15"	"403002"	""	"[green]冰之铠甲[white]技能等级[green]+3[white]"	""	"3000"	""	""	""	""	""	
"403003"	"冰之铠甲-等级增加"	""	"skill2,bingjia"	"dragon_tianfu_2013.10,dengjizengjia_l"	"300"	"0"	"4"	""	"4"	"15"	"403003"	""	"[green]冰之铠甲[white]技能等级[green]+4[white]"	""	"3000"	""	""	""	""	""	
"403004"	"冰之铠甲-等级增加"	""	"skill2,bingjia"	"dragon_tianfu_2013.10,dengjizengjia_l"	"300"	"0"	"5"	""	"4"	"15"	"403004"	""	"[green]冰之铠甲[white]技能等级[green]+5[white]"	""	"3000"	""	""	""	""	""	
"403010"	"极电之环-等级增加"	""	"skill2,denglizichang"	"dragon_tianfu_2013.10,dengjizengjia_l"	"301"	"0"	"1"	""	"4"	"15"	"403010"	""	"[green]极电之环[white]技能等级[green]+1[white]"	""	"3010"	""	""	""	""	""	
"403011"	"极电之环-等级增加"	""	"skill2,denglizichang"	"dragon_tianfu_2013.10,dengjizengjia_l"	"301"	"0"	"2"	""	"4"	"15"	"403011"	""	"[green]极电之环[white]技能等级[green]+2[white]"	""	"3010"	""	""	""	""	""	
"403012"	"极电之环-等级增加"	""	"skill2,denglizichang"	"dragon_tianfu_2013.10,dengjizengjia_l"	"301"	"0"	"3"	""	"4"	"15"	"403012"	""	"[green]极电之环[white]技能等级[green]+3[white]"	""	"3010"	""	""	""	""	""	
"403013"	"极电之环-等级增加"	""	"skill2,denglizichang"	"dragon_tianfu_2013.10,dengjizengjia_l"	"301"	"0"	"4"	""	"4"	"15"	"403013"	""	"[green]极电之环[white]技能等级[green]+4[white]"	""	"3010"	""	""	""	""	""	
"403014"	"极电之环-等级增加"	""	"skill2,denglizichang"	"dragon_tianfu_2013.10,dengjizengjia_l"	"301"	"0"	"5"	""	"4"	"15"	"403014"	""	"[green]极电之环[white]技能等级[green]+5[white]"	""	"3010"	""	""	""	""	""	
"403020"	"飓风术-等级增加"	""	"skill2,bingxuanfeng"	"dragon_tianfu_2013.10,dengjizengjia_l"	"302"	"0"	"1"	""	"4"	"15"	"403020"	""	"[green]飓风术[white]技能等级[green]+1[white]"	""	"3020"	""	""	""	""	""	
"403021"	"飓风术-等级增加"	""	"skill2,bingxuanfeng"	"dragon_tianfu_2013.10,dengjizengjia_l"	"302"	"0"	"2"	""	"4"	"15"	"403021"	""	"[green]飓风术[white]技能等级[green]+2[white]"	""	"3020"	""	""	""	""	""	
"403022"	"飓风术-等级增加"	""	"skill2,bingxuanfeng"	"dragon_tianfu_2013.10,dengjizengjia_l"	"302"	"0"	"3"	""	"4"	"15"	"403022"	""	"[green]飓风术[white]技能等级[green]+3[white]"	""	"3020"	""	""	""	""	""	
"403023"	"飓风术-等级增加"	""	"skill2,bingxuanfeng"	"dragon_tianfu_2013.10,dengjizengjia_l"	"302"	"0"	"4"	""	"4"	"15"	"403023"	""	"[green]飓风术[white]技能等级[green]+4[white]"	""	"3020"	""	""	""	""	""	
"403024"	"飓风术-等级增加"	""	"skill2,bingxuanfeng"	"dragon_tianfu_2013.10,dengjizengjia_l"	"302"	"0"	"5"	""	"4"	"15"	"403024"	""	"[green]飓风术[white]技能等级[green]+5[white]"	""	"3020"	""	""	""	""	""	
"403030"	"冰寒限界-等级增加"	""	"skill2,bingdongxinxing"	"dragon_tianfu_2013.10,dengjizengjia_l"	"303"	"0"	"1"	""	"4"	"15"	"403030"	""	"[green]冰寒限界[white]技能等级[green]+1[white]"	""	"3030"	""	""	""	""	""	
"403031"	"冰寒限界-等级增加"	""	"skill2,bingdongxinxing"	"dragon_tianfu_2013.10,dengjizengjia_l"	"303"	"0"	"2"	""	"4"	"15"	"403031"	""	"[green]冰寒限界[white]技能等级[green]+2[white]"	""	"3030"	""	""	""	""	""	
"403032"	"冰寒限界-等级增加"	""	"skill2,bingdongxinxing"	"dragon_tianfu_2013.10,dengjizengjia_l"	"303"	"0"	"3"	""	"4"	"15"	"403032"	""	"[green]冰寒限界[white]技能等级[green]+3[white]"	""	"3030"	""	""	""	""	""	
"403033"	"冰寒限界-等级增加"	""	"skill2,bingdongxinxing"	"dragon_tianfu_2013.10,dengjizengjia_l"	"303"	"0"	"4"	""	"4"	"15"	"403033"	""	"[green]冰寒限界[white]技能等级[green]+4[white]"	""	"3030"	""	""	""	""	""	
"403034"	"冰寒限界-等级增加"	""	"skill2,bingdongxinxing"	"dragon_tianfu_2013.10,dengjizengjia_l"	"303"	"0"	"5"	""	"4"	"15"	"403034"	""	"[green]冰寒限界[white]技能等级[green]+5[white]"	""	"3030"	""	""	""	""	""	
"403040"	"电光锁链-等级增加"	""	"skill2,shandianlian"	"dragon_tianfu_2013.10,dengjizengjia_l"	"304"	"0"	"1"	""	"4"	"15"	"403040"	""	"[green]电光锁链[white]技能等级[green]+1[white]"	""	"3040"	""	""	""	""	""	
"403041"	"电光锁链-等级增加"	""	"skill2,shandianlian"	"dragon_tianfu_2013.10,dengjizengjia_l"	"304"	"0"	"2"	""	"4"	"15"	"403041"	""	"[green]电光锁链[white]技能等级[green]+2[white]"	""	"3040"	""	""	""	""	""	
"403042"	"电光锁链-等级增加"	""	"skill2,shandianlian"	"dragon_tianfu_2013.10,dengjizengjia_l"	"304"	"0"	"3"	""	"4"	"15"	"403042"	""	"[green]电光锁链[white]技能等级[green]+3[white]"	""	"3040"	""	""	""	""	""	
"403043"	"电光锁链-等级增加"	""	"skill2,shandianlian"	"dragon_tianfu_2013.10,dengjizengjia_l"	"304"	"0"	"4"	""	"4"	"15"	"403043"	""	"[green]电光锁链[white]技能等级[green]+4[white]"	""	"3040"	""	""	""	""	""	
"403044"	"电光锁链-等级增加"	""	"skill2,shandianlian"	"dragon_tianfu_2013.10,dengjizengjia_l"	"304"	"0"	"5"	""	"4"	"15"	"403044"	""	"[green]电光锁链[white]技能等级[green]+5[white]"	""	"3040"	""	""	""	""	""	
"403050"	"雷神降临-等级增加"	""	"skill2,shandianfengbao"	"dragon_tianfu_2013.10,dengjizengjia_l"	"305"	"0"	"1"	""	"4"	"15"	"403050"	""	"[green]雷神降临[white]技能等级[green]+1[white]"	""	"3050"	""	""	""	""	""	
"403051"	"雷神降临-等级增加"	""	"skill2,shandianfengbao"	"dragon_tianfu_2013.10,dengjizengjia_l"	"305"	"0"	"2"	""	"4"	"15"	"403051"	""	"[green]雷神降临[white]技能等级[green]+2[white]"	""	"3050"	""	""	""	""	""	
"403052"	"雷神降临-等级增加"	""	"skill2,shandianfengbao"	"dragon_tianfu_2013.10,dengjizengjia_l"	"305"	"0"	"3"	""	"4"	"15"	"403052"	""	"[green]雷神降临[white]技能等级[green]+3[white]"	""	"3050"	""	""	""	""	""	
"403053"	"雷神降临-等级增加"	""	"skill2,shandianfengbao"	"dragon_tianfu_2013.10,dengjizengjia_l"	"305"	"0"	"4"	""	"4"	"15"	"403053"	""	"[green]雷神降临[white]技能等级[green]+4[white]"	""	"3050"	""	""	""	""	""	
"403054"	"雷神降临-等级增加"	""	"skill2,shandianfengbao"	"dragon_tianfu_2013.10,dengjizengjia_l"	"305"	"0"	"5"	""	"4"	"15"	"403054"	""	"[green]雷神降临[white]技能等级[green]+5[white]"	""	"3050"	""	""	""	""	""	
"403060"	"地火术-等级增加"	""	"skill2,huoyanbo"	"dragon_tianfu_2013.10,dengjizengjia_l"	"306"	"0"	"1"	""	"4"	"15"	"403060"	""	"[green]地火术[white]技能等级[green]+1[white]"	""	"3060"	""	""	""	""	""	
"403061"	"地火术-等级增加"	""	"skill2,huoyanbo"	"dragon_tianfu_2013.10,dengjizengjia_l"	"306"	"0"	"2"	""	"4"	"15"	"403061"	""	"[green]地火术[white]技能等级[green]+2[white]"	""	"3060"	""	""	""	""	""	
"403062"	"地火术-等级增加"	""	"skill2,huoyanbo"	"dragon_tianfu_2013.10,dengjizengjia_l"	"306"	"0"	"3"	""	"4"	"15"	"403062"	""	"[green]地火术[white]技能等级[green]+3[white]"	""	"3060"	""	""	""	""	""	
"403063"	"地火术-等级增加"	""	"skill2,huoyanbo"	"dragon_tianfu_2013.10,dengjizengjia_l"	"306"	"0"	"4"	""	"4"	"15"	"403063"	""	"[green]地火术[white]技能等级[green]+4[white]"	""	"3060"	""	""	""	""	""	
"403064"	"地火术-等级增加"	""	"skill2,huoyanbo"	"dragon_tianfu_2013.10,dengjizengjia_l"	"306"	"0"	"5"	""	"4"	"15"	"403064"	""	"[green]地火术[white]技能等级[green]+5[white]"	""	"3060"	""	""	""	""	""	
"403070"	"冰刺术-等级增加"	""	"skill2,bingqiang"	"dragon_tianfu_2013.10,dengjizengjia_l"	"307"	"0"	"1"	""	"4"	"15"	"403070"	""	"[green]冰刺术[white]技能等级[green]+1[white]"	""	"3070"	""	""	""	""	""	
"403071"	"冰刺术-等级增加"	""	"skill2,bingqiang"	"dragon_tianfu_2013.10,dengjizengjia_l"	"307"	"0"	"2"	""	"4"	"15"	"403071"	""	"[green]冰刺术[white]技能等级[green]+2[white]"	""	"3070"	""	""	""	""	""	
"403072"	"冰刺术-等级增加"	""	"skill2,bingqiang"	"dragon_tianfu_2013.10,dengjizengjia_l"	"307"	"0"	"3"	""	"4"	"15"	"403072"	""	"[green]冰刺术[white]技能等级[green]+3[white]"	""	"3070"	""	""	""	""	""	
"403073"	"冰刺术-等级增加"	""	"skill2,bingqiang"	"dragon_tianfu_2013.10,dengjizengjia_l"	"307"	"0"	"4"	""	"4"	"15"	"403073"	""	"[green]冰刺术[white]技能等级[green]+4[white]"	""	"3070"	""	""	""	""	""	
"403074"	"冰刺术-等级增加"	""	"skill2,bingqiang"	"dragon_tianfu_2013.10,dengjizengjia_l"	"307"	"0"	"5"	""	"4"	"15"	"403074"	""	"[green]冰刺术[white]技能等级[green]+5[white]"	""	"3070"	""	""	""	""	""	
"403100"	"瞬移-等级增加"	""	"skill2,shunyi"	"dragon_tianfu_2013.10,dengjizengjia_l"	"310"	"0"	"1"	""	"4"	"15"	"403100"	""	"[green]瞬移[white]技能等级[green]+1[white]"	""	"3100"	""	""	""	""	""	
"403101"	"瞬移-等级增加"	""	"skill2,shunyi"	"dragon_tianfu_2013.10,dengjizengjia_l"	"310"	"0"	"2"	""	"4"	"15"	"403101"	""	"[green]瞬移[white]技能等级[green]+2[white]"	""	"3100"	""	""	""	""	""	
"403102"	"瞬移-等级增加"	""	"skill2,shunyi"	"dragon_tianfu_2013.10,dengjizengjia_l"	"310"	"0"	"3"	""	"4"	"15"	"403102"	""	"[green]瞬移[white]技能等级[green]+3[white]"	""	"3100"	""	""	""	""	""	
"403103"	"瞬移-等级增加"	""	"skill2,shunyi"	"dragon_tianfu_2013.10,dengjizengjia_l"	"310"	"0"	"4"	""	"4"	"15"	"403103"	""	"[green]瞬移[white]技能等级[green]+4[white]"	""	"3100"	""	""	""	""	""	
"403104"	"瞬移-等级增加"	""	"skill2,shunyi"	"dragon_tianfu_2013.10,dengjizengjia_l"	"310"	"0"	"5"	""	"4"	"15"	"403104"	""	"[green]瞬移[white]技能等级[green]+5[white]"	""	"3100"	""	""	""	""	""	
"403110"	"火鸟术-等级增加"	""	"skill2,huoniao"	"dragon_tianfu_2013.10,dengjizengjia_l"	"311"	"0"	"1"	""	"4"	"15"	"403110"	""	"[green]火鸟术[white]技能等级[green]+1[white]"	""	"3110"	""	""	""	""	""	
"403111"	"火鸟术-等级增加"	""	"skill2,huoniao"	"dragon_tianfu_2013.10,dengjizengjia_l"	"311"	"0"	"2"	""	"4"	"15"	"403111"	""	"[green]火鸟术[white]技能等级[green]+2[white]"	""	"3110"	""	""	""	""	""	
"403112"	"火鸟术-等级增加"	""	"skill2,huoniao"	"dragon_tianfu_2013.10,dengjizengjia_l"	"311"	"0"	"3"	""	"4"	"15"	"403112"	""	"[green]火鸟术[white]技能等级[green]+3[white]"	""	"3110"	""	""	""	""	""	
"403113"	"火鸟术-等级增加"	""	"skill2,huoniao"	"dragon_tianfu_2013.10,dengjizengjia_l"	"311"	"0"	"4"	""	"4"	"15"	"403113"	""	"[green]火鸟术[white]技能等级[green]+4[white]"	""	"3110"	""	""	""	""	""	
"403114"	"火鸟术-等级增加"	""	"skill2,huoniao"	"dragon_tianfu_2013.10,dengjizengjia_l"	"311"	"0"	"5"	""	"4"	"15"	"403114"	""	"[green]火鸟术[white]技能等级[green]+5[white]"	""	"3110"	""	""	""	""	""	
"403120"	"冰雪王冠-等级增加"	""	"skill2,binheshiji"	"dragon_tianfu_2013.10,dengjizengjia_l"	"312"	"0"	"1"	""	"4"	"15"	"403120"	""	"[green]冰雪王冠[white]技能等级[green]+1[white]"	""	"3120"	""	""	""	""	""	
