"刷新id"	"刷新方式（0：慢出可重生1：慢出不重生2：快出可重生3：快出不重生4：重复出生）"	"随机/顺序（0：随机1：顺序）"	"刷新间隔下限（单位：ms）"	"刷新间隔上限（单位：ms）"	"NPCID（刷新了什么NPC)"	"入口点(出生在哪个点)"	"层数（0-2147483647）"	"刷新缘由（0:场景创建,1:触发器）"	"刷新数量"	"随机角度左偏（单位：度）"	"随机角度右偏（单位：度）"	"随机距离"	"造物组"	"组群(仇恨连接)"	"组群Add"	"服务器控制按时间刷新开始时间"	"服务器控制按时间刷新结束时间"	"空闲移动0=无1=巡逻2=游荡3=组巡逻"	"巡逻点1"	"巡逻点2"	"巡逻点3"	"游荡距离"	"游荡休息时间（单位：ms）"	"出生脚本"	"出生表现"	"死亡脚本"	"掩码0x01=玩家死亡后重刷"	
"id"	"spawnType"	"spawnOrder"	"spawnTimeMin"	"spawnTimeMax"	"npcIDs"	"spawnPoint"	"layerid"	"spawnCause"	"num"	"randomAngleLeft"	"randomAngleRight"	"randomDistanceMax"	"creatureGroup"	"groupID"	"group_add"	"servSpawnStartTime"	"servSpawnEndTime"	"idleMotionType"	"patrol_1"	"patrol_2"	"patrol_3"	"wanderDistance"	"wanderRestTime"	"spawnScript"	"spawn_action"	"dead_script"	"flags"	
"int"	"int"	"int"	"int"	"int"	"int[]"	"string"	"int"	"int"	"int"	"int"	"int"	"float"	"int"	"int"	"bool"	"string"	"string"	"int"	"string"	"string"	"string"	"float"	"int[2]"	"string"	"int"	"string"	"int"	
"cs"	"cs"	"cs"	"cs"	"cs"	"cs"	"cs"	"s"	"cs"	"cs"	"cs"	"cs"	"cs"	"s"	"cs"	"s"	"cs"	"cs"	"s"	"s"	"s"	"s"	"s"	"cs"	"s"	"cs"	"s"	"s"	
"10010106"	"2"	"1"	"200"	"1000"	"10106"	"scn1001_n_baixing8"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10010107"	"2"	"1"	"200"	"1000"	"10107"	"scn1001_n_baixing9"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10010108"	"2"	"1"	"200"	"1000"	"10108"	"scn1001_n_baixing10"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10010109"	"2"	"1"	"200"	"1000"	"10109"	"scn1001_n_baixing11"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10010110"	"2"	"1"	"200"	"1000"	"10110"	"scn1001_n_baixing12"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10010111"	"2"	"1"	"200"	"1000"	"10111"	"scn1001_n_baixing13"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10010112"	"2"	"1"	"200"	"1000"	"10112"	"scn1001_n_baixing14"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10010113"	"2"	"1"	"200"	"1000"	"10113"	"scn1001_n_yunyoucaizi"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10010114"	"2"	"1"	"200"	"1000"	"10114"	"scn1001_c_zhunbeiyanhui"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10010115"	"2"	"1"	"200"	"1000"	"10115"	"scn1001_c_geqiangyouer"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10010116"	"2"	"1"	"200"	"1000"	"10116"	"scn1001_npc_liuchuyu4"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10010117"	"2"	"1"	"200"	"1000"	"10117"	"scn1001_npc_liuchuyu5"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10010118"	"2"	"1"	"200"	"1000"	"10118"	"scn1001_c_feigechuanshu"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10010119"	"2"	"1"	"200"	"1000"	"10123"	"scn1001_guai_jingyingfeizei"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10010120"	"2"	"1"	"200"	"1000"	"10124"	"scn1001_guai_jingyingyezhu01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10010121"	"2"	"1"	"200"	"1000"	"10125"	"scn1001_guai_jingyingcike"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10010122"	"2"	"1"	"200"	"1000"	"10126"	"scn1001_guai_jingyingshenmiren"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10010123"	"2"	"1"	"200"	"1000"	"10127"	"scn1001_guai_jingyingeseng"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10010124"	"2"	"1"	"200"	"1000"	"10128"	"scn1001_guai_jingyinglang"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10010125"	"2"	"1"	"200"	"1000"	"10129"	"scn1001_guai_jingyinghengyuanjiubu01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10010126"	"2"	"1"	"200"	"1000"	"10130"	"scn1001_guai_jingyinghengyuanjiubu03"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10010127"	"2"	"1"	"200"	"1000"	"10131"	"scn1001_guai_jingyingdaitoudage"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10010128"	"2"	"1"	"200"	"1000"	"10132"	"scn1001_guai_jingyingyezhu02"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10010129"	"2"	"1"	"200"	"1000"	"10133"	"scn1001_guai_jingyingtianshidizi"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10010130"	"2"	"1"	"200"	"1000"	"10134"	"scn1001_guai_jingyingmeihuonanzi"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10010131"	"2"	"1"	"200"	"1000"	"10135"	"scn1001_g_jingyingxiedaosi5"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10010132"	"2"	"1"	"200"	"1000"	"10136"	"scn1001_g_jingyinglang2"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10010133"	"2"	"1"	"200"	"1000"	"10137"	"scn1001_g_jingyingtianshidizi2"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10010134"	"2"	"1"	"200"	"1000"	"10138"	"scn1001_g_jingyingshougunanzi"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10010135"	"2"	"1"	"200"	"1000"	"10139"	"scn1001_g_jingyingshanzeiwodian"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10010136"	"2"	"1"	"200"	"1000"	"10140"	"scn1001_g_jingyingyezhu3"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10010137"	"2"	"1"	"200"	"1000"	"10141"	"scn1001_g_jingyingkuangrexintu"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10010138"	"2"	"1"	"200"	"1000"	"10142"	"scn1001_g_jingyingqihuojun"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10010139"	"3"	"1"	"200"	"1000"	"10122"	"scn1001_g_shenqingzhi"	""	"1"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020001"	"2"	"1"	"200"	"1000"	"11103"	"scn1002_caiji_quyao01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020002"	"2"	"1"	"200"	"1000"	"11102"	"scn1002_caiji_dushu01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020003"	"2"	"1"	"200"	"1000"	"11101"	"scn1002_npc_peishu01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020004"	"2"	"1"	"200"	"1000"	"11100"	"scn1002_npc_baixing09"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020005"	"2"	"1"	"200"	"1000"	"11099"	"scn1002_npc_xiaohai04"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020006"	"2"	"1"	"200"	"1000"	"11098"	"scn1002_caiji_qiandai01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020007"	"2"	"1"	"200"	"1000"	"11097"	"scn1002_guai_xiaotou01"	""	"0"	"5"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10020008"	"2"	"1"	"200"	"1000"	"11096"	"scn1002_npc_shangfan01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020009"	"2"	"1"	"200"	"1000"	"11095"	"scn1002_npc_tianjiduozhu03"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020010"	"2"	"1"	"200"	"1000"	"11094"	"scn1002_caiji_caibao01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020011"	"2"	"1"	"200"	"1000"	"11093"	"scn1002_caiji_meinv01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020012"	"2"	"1"	"200"	"1000"	"11092"	"scn1002_npc_liuchuyu08"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020013"	"2"	"1"	"200"	"1000"	"11091"	"scn1002_npc_beiweimishi02"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020014"	"2"	"1"	"200"	"1000"	"11090"	"scn1002_guai_beiweimishi01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020015"	"2"	"1"	"200"	"1000"	"11089"	"scn1002_npc_liuziye04"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020016"	"2"	"1"	"200"	"1000"	"11088"	"scn1002_guai_beiweishibing01"	""	"0"	"10"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10020017"	"2"	"1"	"200"	"1000"	"11087"	"scn1002_caiji_xiaohai03"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020018"	"2"	"1"	"200"	"1000"	"11086"	"scn1002_guai_lang01"	""	"0"	"10"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10020019"	"2"	"1"	"200"	"1000"	"11085"	"scn1002_npc_baixing08"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020020"	"2"	"1"	"200"	"1000"	"11084"	"scn1002_caiji_fanghuo01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020021"	"2"	"1"	"200"	"1000"	"11083"	"scn1002_npc_guanye03"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020022"	"2"	"1"	"200"	"1000"	"11082"	"scn1002_guai_guanye02"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020023"	"2"	"1"	"200"	"1000"	"11081"	"scn1002_guai_tianjiduozhu02"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020024"	"2"	"1"	"200"	"1000"	"11080"	"scn1002_npc_huacuo04"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020025"	"2"	"1"	"200"	"1000"	"11079"	"scn1002_guai_huacuo03"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020026"	"2"	"1"	"200"	"1000"	"11078"	"scn1002_npc_tianjiduozhu01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020027"	"2"	"1"	"200"	"1000"	"11077"	"scn1002_npc_liuchuyu07"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020028"	"2"	"1"	"200"	"1000"	"11076"	"scn1002_npc_liuziye03"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020029"	"2"	"1"	"200"	"1000"	"11075"	"scn1002_caiji_diaocha03"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020030"	"2"	"1"	"200"	"1000"	"11074"	"scn1002_npc_tianjibangzhong03"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020031"	"2"	"1"	"200"	"1000"	"11073"	"scn1002_npc_tianjibangzhong02"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020032"	"2"	"1"	"200"	"1000"	"11072"	"scn1002_guai_tianjibangzhong01"	""	"0"	"10"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10020033"	"2"	"1"	"200"	"1000"	"11071"	"scn1002_guai_tianjishouwei"	""	"0"	"10"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10020034"	"2"	"1"	"200"	"1000"	"11070"	"scn1002_caiji_diaocha02"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020035"	"2"	"1"	"200"	"1000"	"11069"	"scn1002_npc_linxianer"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020036"	"2"	"1"	"200"	"1000"	"11068"	"scn1002_npc_liehu01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020037"	"2"	"1"	"200"	"1000"	"11067"	"scn1002_guai_shanzei01"	""	"0"	"15"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10020038"	"2"	"1"	"200"	"1000"	"11066"	"scn1002_npc_liuchuyu06"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020039"	"2"	"1"	"200"	"1000"	"11065"	"scn1002_npc_liuchenyun02"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020040"	"2"	"1"	"200"	"1000"	"11064"	"scn1002_guai_liuchenyun01"	""	"0"	"5"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10020041"	"2"	"1"	"200"	"1000"	"11063"	"scn1002_npc_liuziye02"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020042"	"2"	"1"	"200"	"1000"	"11062"	"scn1002_guai_guanye01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020043"	"2"	"1"	"200"	"1000"	"11061"	"scn1002_guai_shibingtouling02"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020044"	"2"	"1"	"200"	"1000"	"11060"	"scn1002_guai_zuoluanguanbing02"	""	"0"	"10"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10020045"	"2"	"1"	"200"	"1000"	"11059"	"scn1002_npc_baixing06"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020046"	"2"	"1"	"200"	"1000"	"11058"	"scn1002_npc_liuchuyu05"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020047"	"2"	"1"	"200"	"1000"	"11057"	"scn1002_caiji_diaocha01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020048"	"2"	"1"	"200"	"1000"	"11056"	"scn1002_npc_baixing05"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020049"	"2"	"1"	"200"	"1000"	"11055"	"scn1002_npc_xiangshen02"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020051"	"2"	"1"	"200"	"1000"	"11053"	"scn1002_caiji_chengliang01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020052"	"2"	"1"	"200"	"1000"	"11052"	"scn1002_npc_zhangdaye01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020053"	"2"	"1"	"200"	"1000"	"11051"	"scn1002_caiji_caicaoyao"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020054"	"2"	"1"	"200"	"1000"	"11050"	"scn1002_npc_dage01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020055"	"2"	"1"	"200"	"1000"	"11049"	"scn1002_caiji_dajiu01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020056"	"2"	"1"	"200"	"1000"	"11048"	"scn1002_npc_xiaohai02"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020057"	"2"	"1"	"200"	"1000"	"11047"	"scn1002_npc_liuchuyu04"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020058"	"2"	"1"	"200"	"1000"	"11046"	"scn1002_guai_shenqingzhi01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020059"	"2"	"1"	"200"	"1000"	"11045"	"scn1002_guai_putongshibing02"	""	"0"	"13"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10020060"	"2"	"1"	"200"	"1000"	"11044"	"scn1002_guai_shibingtouling01"	""	"0"	"5"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10020061"	"2"	"1"	"200"	"1000"	"11043"	"scn1002_guai_putongshibing01"	""	"0"	"16"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10020062"	"2"	"1"	"200"	"1000"	"11042"	"scn1002_npc_shiwei02"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020063"	"2"	"1"	"200"	"1000"	"11041"	"scn1002_guai_tianrujing02"	""	"0"	"5"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10020064"	"2"	"1"	"200"	"1000"	"11040"	"scn1002_npc_liuchuyu03"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020065"	"2"	"1"	"200"	"1000"	"11039"	"scn1002_npc_tianrujing01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020066"	"2"	"1"	"200"	"1000"	"11038"	"scn1002_npc_yuejiefei02"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020067"	"2"	"1"	"200"	"1000"	"11037"	"scn1002_npc_shinv03"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020068"	"2"	"1"	"200"	"1000"	"11036"	"scn1002_npc_liuchuyu02"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020069"	"2"	"1"	"200"	"1000"	"11035"	"scn1002_caiji_xunxiang01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020070"	"2"	"1"	"200"	"1000"	"11034"	"scn1002_npc_liuziye01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020071"	"2"	"1"	"200"	"1000"	"11033"	"scn1002_npc_meimaonvzi01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020072"	"2"	"1"	"200"	"1000"	"11032"	"scn1002_npc_shinv02"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020073"	"2"	"1"	"200"	"1000"	"11031"	"scn1002_npc_taijian01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020074"	"2"	"1"	"200"	"1000"	"11030"	"scn1002_npc_shiwei01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020075"	"2"	"1"	"200"	"1000"	"11029"	"scn1002_caiji_chuanyidaban01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020076"	"2"	"1"	"200"	"1000"	"11028"	"scn1002_npc_hejian01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020077"	"2"	"1"	"200"	"1000"	"11027"	"scn1002_guai_rongzhi03"	""	"0"	"5"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"2"	""	""	""	"3.000000"	"12000,18000"	""	""	""	""	""	
"10020078"	"2"	"1"	"200"	"1000"	"11026"	"scn1002_npc_rongzhi02"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
"10020079"	"2"	"1"	"200"	"1000"	"11025"	"scn1002_npc_liuchuyu01"	""	"0"	"1"	"0"	"0"	"0.000000"	"0"	"0"	""	"null"	"null"	"0"	""	""	""	""	""	""	""	""	""	""	
