"怪物唯一ID"	"地图ID"	"位置标识"	"位置X坐标"	"位置Y坐标"	"位置Z坐标"	"初始朝向(Z为正方向的旋转度数)"	
"10010198"	"1001"	"scn1001_guai_cike"	"85.400000"	"53.200000"	"294.400000"	"0.000000"	
"10010199"	"1001"	"scn1001_npc_liehu"	"95.700000"	"50.800000"	"262.300000"	"264.316300"	
"10010200"	"1001"	"scn1001_guai_yezhu01"	"64.500000"	"50.900000"	"265.300000"	"0.000000"	
"10010201"	"1001"	"scn1001_caiji_xuanma"	"98.780000"	"50.700000"	"175.670000"	"273.845800"	
"10010202"	"1001"	"scn1001_npc_majiuguanyuan"	"104.060000"	"50.700000"	"178.470000"	"359.017900"	
"10010203"	"1001"	"scn1001_caiji_jianchashangqing"	"80.490000"	"50.700000"	"198.600000"	"0.000000"	
"10010204"	"1001"	"scn1001_guai_feizei"	"46.630000"	"50.983000"	"195.940000"	"0.000000"	
"10010205"	"1001"	"scn1001_npc_shoushangshiwei"	"80.540000"	"50.700000"	"198.170000"	"184.456600"	
"10010206"	"1001"	"scn1001_npc_fengdai"	"87.350000"	"50.600000"	"175.740000"	"0.000000"	
"10010207"	"1001"	"scn1001_npc_renshisiguanyuan"	"124.590000"	"50.700000"	"191.790000"	"268.007400"	
"10010208"	"1001"	"scn1001_caiji_renshisi"	"128.620000"	"50.700000"	"188.190000"	"268.706700"	
"10010209"	"1001"	"scn1001_npc_shangyaosiguanyuan"	"116.370000"	"50.700000"	"195.400000"	"177.817000"	
"10010210"	"1001"	"scn1001_caiji_shangyaosi"	"126.450000"	"50.700000"	"196.390000"	"172.413200"	
"10010211"	"1001"	"scn1001_caiji_chakaiziliao"	"101.360000"	"50.040000"	"147.830000"	"0.000000"	
"10010212"	"1001"	"scn1001_guai_huacuo01"	"120.050000"	"49.720000"	"143.190000"	"184.917800"	
"10010213"	"1001"	"scn1001_npc_hengyuan"	"48.930000"	"49.940000"	"140.060000"	"181.156000"	
"10010214"	"1001"	"scn1001_npc_jiangyan"	"49.040000"	"49.780000"	"137.330000"	"359.804800"	
"10010215"	"1001"	"scn1001_npc_liuse03"	"81.130000"	"49.590000"	"120.140000"	"305.880600"	
"10010216"	"1001"	"scn1001_npc_chuyu02"	"98.200000"	"49.860000"	"132.850000"	"38.514630"	
"10010217"	"1001"	"scn1001_npc_liuse02"	"48.090000"	"50.000000"	"98.640000"	"89.881860"	
"10010218"	"1001"	"scn1001_guai_liuse01"	"51.060000"	"50.000000"	"57.230000"	"0.000000"	
"10010219"	"1001"	"scn1001_npc_yuejiefei"	"74.430000"	"50.028000"	"59.400000"	"0.000000"	
"10010220"	"1001"	"scn1001_guai_shiwei"	"75.140000"	"50.000000"	"70.670000"	"85.070900"	
"10010221"	"1001"	"scn1001_npc_youlan"	"89.290000"	"51.600000"	"68.230000"	"81.877510"	
"10010222"	"1001"	"scn1001_guai_shuaige01"	"123.380000"	"51.600000"	"72.830000"	"266.256300"	
"10010223"	"1001"	"scn1001_npc_rongzhi"	"106.660000"	"51.600000"	"70.700000"	"269.566900"	
"10010224"	"1001"	"scn1001_npc_chuyu01"	"90.840000"	"51.600000"	"75.260000"	"95.249540"	
"10010225"	"1001"	"scn1001_npc_rongzhi02"	"88.090000"	"49.360000"	"132.400000"	"344.754400"	
"10010226"	"1001"	"scn1001_g_xiedaosi5"	"314.570000"	"50.194660"	"79.890000"	"0.000000"	
"10010227"	"1001"	"scn1001_npc_moxiang"	"72.820000"	"50.020000"	"128.460000"	"3.146910"	
"10010228"	"1001"	"scn1001_npc_nongfu"	"212.516200"	"57.313240"	"405.372700"	"245.334200"	
"10010229"	"1001"	"scn1001_npc_zhangxiaocun"	"305.800000"	"60.437700"	"231.870000"	"234.479000"	
"10010230"	"1001"	"scn_npc_zhangtiezui"	"187.580000"	"59.386970"	"200.440000"	"251.425200"	
"10010231"	"1001"	"scn1001_npc_junqiaonanzi"	"248.253300"	"44.708400"	"90.431530"	"353.172300"	
"10010232"	"1001"	"scn1001_npc_huacuo6"	"54.695320"	"57.588020"	"308.265800"	"113.186700"	
"10010233"	"1001"	"scn1001_npc_hemengbai"	"350.635600"	"56.053410"	"409.150000"	"172.753100"	
"10010234"	"1001"	"scn1001_npc_shinv"	"105.956800"	"49.880000"	"140.901700"	"270.125800"	
"10010235"	"1001"	"scn1001_g_shenmiren2"	"57.290000"	"50.030000"	"126.950000"	"89.807270"	
"10010236"	"1001"	"scn1001_npc_shiwei2"	"60.622180"	"50.670000"	"198.465400"	"268.108100"	
"10010237"	"1001"	"scn1001_g_lang2"	"386.380000"	"53.670000"	"227.630000"	"70.052570"	
"10010238"	"1001"	"scn1001_g_lang2"	"383.540000"	"53.000000"	"231.270000"	"70.052570"	
"10010239"	"1001"	"scn1001_g_lang2"	"379.960000"	"51.850000"	"241.890000"	"70.052570"	
"10010240"	"1001"	"scn1001_g_lang2"	"387.480000"	"54.000000"	"224.550000"	"70.052570"	
"10010241"	"1001"	"scn1001_g_lang2"	"389.490000"	"52.560000"	"227.950000"	"70.052570"	
"10010242"	"1001"	"scn1001_g_lang2"	"386.680000"	"52.560000"	"236.470000"	"70.052570"	
"10010243"	"1001"	"scn1001_g_lang2"	"389.330000"	"52.560000"	"232.600000"	"70.052570"	
"10010244"	"1001"	"scn1001_g_lang2"	"384.510000"	"52.560000"	"239.900000"	"70.052570"	
"10010245"	"1001"	"scn1001_g_lang2"	"386.180000"	"52.560000"	"231.870000"	"70.052570"	
"10010246"	"1001"	"scn1001_g_lang2"	"383.500000"	"54.150000"	"223.860000"	"70.052570"	
"10010247"	"1001"	"scn1001_g_tianshidizi2"	"443.840000"	"50.130000"	"123.380000"	"240.643000"	
"10010248"	"1001"	"scn1001_g_tianshidizi2"	"440.400000"	"49.760000"	"126.760000"	"240.643000"	
"10010249"	"1001"	"scn1001_g_tianshidizi2"	"440.240000"	"50.130000"	"118.760000"	"240.643000"	
"10010250"	"1001"	"scn1001_g_tianshidizi2"	"431.680000"	"50.000000"	"126.360000"	"240.643000"	
"10010251"	"1001"	"scn1001_g_tianshidizi2"	"430.250000"	"50.070000"	"130.340000"	"240.643000"	
"10010252"	"1001"	"scn1001_g_tianshidizi2"	"437.130000"	"50.890000"	"132.700000"	"240.643000"	
"10010253"	"1001"	"scn1001_g_tianshidizi2"	"434.850000"	"49.670000"	"113.730000"	"240.643000"	
"10010254"	"1001"	"scn1001_g_tianshidizi2"	"436.780000"	"50.130000"	"127.540000"	"240.643000"	
"10010255"	"1001"	"scn1001_g_tianshidizi2"	"444.600000"	"49.840000"	"128.460000"	"240.643000"	
"10010256"	"1001"	"scn1001_g_tianshidizi2"	"431.720000"	"50.080000"	"121.090000"	"240.643000"	
"10010257"	"1001"	"scn1001_g_shougunanzi"	"165.480000"	"44.909450"	"75.630000"	"162.492300"	
"10010258"	"1001"	"scn1001_g_shougunanzi"	"168.920000"	"44.660000"	"75.200000"	"162.492300"	
"10010259"	"1001"	"scn1001_g_shougunanzi"	"172.430000"	"44.660000"	"76.050000"	"162.492300"	
"10010260"	"1001"	"scn1001_g_shougunanzi"	"163.440000"	"44.600000"	"78.170000"	"162.492300"	
"10010261"	"1001"	"scn1001_g_shougunanzi"	"163.520000"	"44.540000"	"65.190000"	"162.492300"	
"10010262"	"1001"	"scn1001_g_shougunanzi"	"164.000000"	"44.590000"	"71.230000"	"162.492300"	
"10010263"	"1001"	"scn1001_g_shougunanzi"	"168.583000"	"45.520000"	"69.523000"	"162.492300"	
"10010264"	"1001"	"scn1001_g_shougunanzi"	"167.230000"	"45.460000"	"76.970000"	"162.492300"	
"10010265"	"1001"	"scn1001_g_shougunanzi"	"164.770000"	"44.510000"	"60.510000"	"162.492300"	
"10010266"	"1001"	"scn1001_g_shougunanzi"	"169.210000"	"44.470000"	"61.930000"	"162.492300"	
"10010267"	"1001"	"scn1001_g_shanzeiwodian"	"463.630000"	"58.735960"	"274.540000"	"277.000000"	
"10010268"	"1001"	"scn1001_g_shanzeiwodian"	"462.550000"	"58.735960"	"271.440000"	"277.000000"	
"10010269"	"1001"	"scn1001_g_shanzeiwodian"	"465.340000"	"58.735960"	"268.637400"	"277.000000"	
"10010270"	"1001"	"scn1001_g_shanzeiwodian"	"458.360000"	"58.735960"	"276.290000"	"277.000000"	
"10010271"	"1001"	"scn1001_g_shanzeiwodian"	"459.020000"	"58.735960"	"271.220000"	"277.000000"	
"10010272"	"1001"	"scn1001_g_shanzeiwodian"	"459.960000"	"58.735960"	"274.160000"	"277.000000"	
"10010273"	"1001"	"scn1001_g_shanzeiwodian"	"462.480000"	"58.735960"	"268.370000"	"277.000000"	
"10010274"	"1001"	"scn1001_g_shanzeiwodian"	"458.970000"	"58.735960"	"268.080000"	"277.000000"	
"10010275"	"1001"	"scn1001_g_shanzeiwodian"	"449.250000"	"58.735960"	"275.880000"	"277.000000"	
"10010276"	"1001"	"scn1001_g_shanzeiwodian"	"454.630000"	"58.735960"	"273.610000"	"277.000000"	
"10010277"	"1001"	"scn1001_g_yezhu3"	"376.870000"	"53.898350"	"190.180000"	"0.000000"	
"10010278"	"1001"	"scn1001_g_yezhu3"	"377.700000"	"53.898350"	"194.470000"	"0.000000"	
"10010279"	"1001"	"scn1001_g_yezhu3"	"381.110000"	"53.898350"	"190.420000"	"0.000000"	
"10010280"	"1001"	"scn1001_g_yezhu3"	"375.600000"	"53.898350"	"196.510000"	"0.000000"	
"10010281"	"1001"	"scn1001_g_yezhu3"	"384.320000"	"53.898350"	"190.600000"	"0.000000"	
"10010282"	"1001"	"scn1001_g_yezhu3"	"382.280000"	"53.898350"	"193.340000"	"0.000000"	
"10010283"	"1001"	"scn1001_g_yezhu3"	"381.360000"	"53.898350"	"197.160000"	"0.000000"	
"10010284"	"1001"	"scn1001_g_yezhu3"	"378.440000"	"53.898350"	"199.340000"	"0.000000"	
"10010285"	"1001"	"scn1001_g_yezhu3"	"386.230000"	"53.898350"	"195.070000"	"0.000000"	
"10010286"	"1001"	"scn1001_g_yezhu3"	"378.830000"	"53.898350"	"202.010000"	"0.000000"	
"10010287"	"1001"	"scn1001_g_kuangrexintu"	"437.880000"	"51.200000"	"177.270000"	"277.453400"	
"10010288"	"1001"	"scn1001_g_kuangrexintu"	"437.080000"	"51.200000"	"180.230000"	"269.574300"	
"10010289"	"1001"	"scn1001_g_kuangrexintu"	"432.760000"	"51.420000"	"178.680000"	"274.267700"	
"10010290"	"1001"	"scn1001_g_kuangrexintu"	"436.450000"	"51.940000"	"169.280000"	"276.116800"	
"10010291"	"1001"	"scn1001_g_kuangrexintu"	"427.270000"	"50.880000"	"170.870000"	"272.652000"	
"10010292"	"1001"	"scn1001_g_kuangrexintu"	"431.690000"	"51.200000"	"181.310000"	"288.051600"	
"10010293"	"1001"	"scn1001_g_kuangrexintu"	"427.280000"	"50.880000"	"181.950000"	"288.051600"	
"10010294"	"1001"	"scn1001_g_kuangrexintu"	"434.740000"	"52.250000"	"165.220000"	"288.051600"	
"10010295"	"1001"	"scn1001_g_kuangrexintu"	"434.880000"	"51.560000"	"172.290000"	"288.051600"	
"10010296"	"1001"	"scn1001_g_kuangrexintu"	"425.450000"	"51.150000"	"167.950000"	"288.051600"	
"10010297"	"1001"	"scn1001_g_qihuojun"	"315.040000"	"49.700000"	"281.310000"	"130.470300"	
"10010298"	"1001"	"scn1001_g_qihuojun"	"315.890000"	"49.700000"	"286.810000"	"130.470300"	
"10010299"	"1001"	"scn1001_g_qihuojun"	"318.540000"	"49.700000"	"274.580000"	"130.470300"	
"10010300"	"1001"	"scn1001_g_qihuojun"	"314.240000"	"49.470000"	"271.470000"	"130.470300"	
"10010301"	"1001"	"scn1001_g_qihuojun"	"319.960000"	"50.370000"	"278.430000"	"130.470300"	
"10010302"	"1001"	"scn1001_g_qihuojun"	"320.130000"	"49.700000"	"282.520000"	"130.470300"	
"10010303"	"1001"	"scn1001_g_qihuojun"	"323.730000"	"49.700000"	"279.380000"	"130.470300"	
"10010304"	"1001"	"scn1001_g_qihuojun"	"315.540000"	"49.930000"	"277.600000"	"130.470300"	
"10010305"	"1001"	"scn1001_g_qihuojun"	"319.810000"	"49.700000"	"290.050000"	"130.470300"	
"10010306"	"1001"	"scn1001_g_qihuojun"	"321.710000"	"49.700000"	"286.250000"	"130.470300"	
"10010307"	"1001"	"scn1001_n_shinv2"	"104.066000"	"51.620000"	"61.771020"	"0.000000"	
"10010308"	"1001"	"scn1001_n_shinv3"	"123.830000"	"49.910000"	"121.810000"	"270.682600"	
"10010309"	"1001"	"scn1001_n_baililiusang"	"123.670000"	"50.003060"	"131.740000"	"180.112300"	
"10010310"	"1001"	"scn1001_n_shinv4"	"49.810000"	"49.940000"	"161.400000"	"174.529000"	
"10010311"	"1001"	"scn1001_n_shiwei3"	"101.526800"	"50.990000"	"229.633500"	"0.000000"	
"10010312"	"1001"	"scn1001_n_shiwei4"	"84.710000"	"50.830000"	"229.450000"	"0.000000"	
"10010313"	"1001"	"scn1001_n_sengren4"	"94.174000"	"73.600690"	"363.031400"	"181.092500"	
"10010314"	"1001"	"scn1001_n_xiaohai2"	"369.500000"	"56.180000"	"393.860000"	"271.173700"	
"10010315"	"1001"	"scn1001_n_xiaohai3"	"367.680000"	"56.290000"	"394.060000"	"88.376400"	
"10010316"	"1001"	"scn1001_n_xiaohai4"	"368.830000"	"55.960000"	"395.140000"	"179.626000"	
"10010317"	"1001"	"scn1001_n_baixing8"	"393.020000"	"49.690000"	"134.690000"	"314.249600"	
"10010318"	"1001"	"scn1001_n_baixing9"	"390.210000"	"49.630000"	"133.750000"	"289.151000"	
"10010319"	"1001"	"scn1001_n_baixing10"	"392.320000"	"49.810000"	"143.980000"	"224.354600"	
"10010320"	"1001"	"scn1001_n_baixing11"	"390.572300"	"49.880000"	"145.480000"	"202.384000"	
"10010321"	"1001"	"scn1001_n_baixing12"	"388.160000"	"50.060790"	"146.230000"	"219.940700"	
"10010322"	"1001"	"scn1001_n_baixing13"	"203.324600"	"79.560000"	"277.137400"	"0.000000"	
"10010323"	"1001"	"scn1001_n_baixing14"	"203.986900"	"79.430000"	"297.700000"	"174.406900"	
"10010324"	"1001"	"scn1001_n_yunyoucaizi"	"187.380000"	"51.700000"	"164.040000"	"238.329900"	
"10010325"	"1001"	"scn1001_g_lang2"	"386.900000"	"52.560000"	"241.590000"	"70.052570"	
"10010326"	"1001"	"scn1001_g_lang2"	"383.080000"	"53.370000"	"227.300000"	"70.052570"	
"10010327"	"1001"	"scn1001_g_lang2"	"382.520000"	"52.560000"	"234.830000"	"70.052570"	
"10010328"	"1001"	"scn1001_g_lang2"	"374.410000"	"52.560000"	"229.720000"	"70.052570"	
"10010329"	"1001"	"scn1001_g_lang2"	"379.520000"	"53.660000"	"226.480000"	"70.052570"	
"10010330"	"1001"	"scn1001_g_lang2"	"390.180000"	"52.560000"	"236.210000"	"70.052570"	
"10010331"	"1001"	"scn1001_g_lang2"	"375.730000"	"52.560000"	"234.140000"	"70.052570"	
"10010332"	"1001"	"scn1001_g_lang2"	"380.400000"	"52.560000"	"237.600000"	"70.052570"	
"10010333"	"1001"	"scn1001_g_lang2"	"379.660000"	"52.560000"	"233.660000"	"70.052570"	
"10010334"	"1001"	"scn1001_g_lang2"	"379.590000"	"52.560000"	"230.180000"	"70.052570"	
"10010335"	"1001"	"scn1001_g_tianshidizi2"	"440.180000"	"50.130000"	"121.840000"	"240.643000"	
"10010336"	"1001"	"scn1001_g_tianshidizi2"	"440.090000"	"50.130000"	"131.830000"	"240.643000"	
"10010337"	"1001"	"scn1001_g_tianshidizi2"	"434.200000"	"50.130000"	"129.670000"	"240.643000"	
"10010338"	"1001"	"scn1001_g_tianshidizi2"	"443.140000"	"50.130000"	"118.450000"	"240.643000"	
"10010339"	"1001"	"scn1001_g_tianshidizi2"	"437.140000"	"50.220000"	"124.140000"	"240.643000"	
"10010340"	"1001"	"scn1001_g_tianshidizi2"	"438.020000"	"50.040000"	"115.730000"	"240.643000"	
"10010341"	"1001"	"scn1001_g_tianshidizi2"	"434.260000"	"49.810000"	"117.170000"	"240.643000"	
"10010342"	"1001"	"scn1001_g_tianshidizi2"	"439.210000"	"49.920000"	"110.800000"	"240.643000"	
"10010343"	"1001"	"scn1001_g_tianshidizi2"	"436.070000"	"49.880000"	"110.240000"	"240.643000"	
"10010344"	"1001"	"scn1001_g_tianshidizi2"	"436.150000"	"50.490000"	"119.900000"	"240.643000"	
"10010345"	"1001"	"scn1001_g_shougunanzi"	"162.340000"	"44.700000"	"73.930000"	"162.492300"	
"10010346"	"1001"	"scn1001_g_shougunanzi"	"159.300000"	"44.480000"	"71.290000"	"162.492300"	
"10010347"	"1001"	"scn1001_g_shougunanzi"	"165.680000"	"44.650000"	"81.520000"	"162.492300"	
"10010348"	"1001"	"scn1001_g_shougunanzi"	"168.710000"	"44.590000"	"79.060000"	"162.492300"	
"10010349"	"1001"	"scn1001_g_shougunanzi"	"166.880000"	"45.120000"	"73.410000"	"162.492300"	
"10010350"	"1001"	"scn1001_g_shougunanzi"	"157.540000"	"45.290000"	"75.790000"	"162.492300"	
"10010351"	"1001"	"scn1001_g_shougunanzi"	"161.100000"	"44.480000"	"67.850000"	"162.492300"	
"10010352"	"1001"	"scn1001_g_shougunanzi"	"166.990000"	"44.500000"	"67.570000"	"162.492300"	
"10010353"	"1001"	"scn1001_g_shougunanzi"	"159.680000"	"44.450000"	"80.360000"	"162.492300"	
"10010354"	"1001"	"scn1001_g_shougunanzi"	"171.320000"	"44.620000"	"66.440000"	"162.492300"	
"10010355"	"1001"	"scn1001_g_shanzeiwodian"	"449.220000"	"57.720000"	"279.680000"	"277.000000"	
"10010356"	"1001"	"scn1001_g_shanzeiwodian"	"462.610000"	"58.240000"	"265.270000"	"277.000000"	
"10010357"	"1001"	"scn1001_g_shanzeiwodian"	"453.160000"	"58.300000"	"276.900000"	"277.000000"	
"10010358"	"1001"	"scn1001_g_shanzeiwodian"	"451.680000"	"58.410000"	"272.780000"	"277.000000"	
"10010359"	"1001"	"scn1001_g_shanzeiwodian"	"456.100000"	"58.300000"	"269.210000"	"277.000000"	
"10010360"	"1001"	"scn1001_g_shanzeiwodian"	"455.090000"	"58.450000"	"265.530000"	"277.000000"	
"10010361"	"1001"	"scn1001_g_shanzeiwodian"	"458.920000"	"58.160000"	"264.300000"	"277.000000"	
"10010362"	"1001"	"scn1001_g_shanzeiwodian"	"445.250000"	"58.100000"	"275.520000"	"277.000000"	
"10010363"	"1001"	"scn1001_g_shanzeiwodian"	"453.070000"	"58.300000"	"268.690000"	"277.000000"	
"10010364"	"1001"	"scn1001_g_shanzeiwodian"	"449.060000"	"58.000000"	"272.020000"	"277.000000"	
"10010365"	"1001"	"scn1001_g_yezhu3"	"374.280000"	"54.020000"	"192.690000"	"0.000000"	
"10010366"	"1001"	"scn1001_g_yezhu3"	"375.530000"	"53.898350"	"186.510000"	"0.000000"	
"10010367"	"1001"	"scn1001_g_yezhu3"	"379.600000"	"53.898350"	"186.240000"	"0.000000"	
"10010368"	"1001"	"scn1001_g_yezhu3"	"384.460000"	"53.898350"	"186.610000"	"0.000000"	
"10010369"	"1001"	"scn1001_g_yezhu3"	"371.940000"	"53.898350"	"188.260000"	"0.000000"	
"10010370"	"1001"	"scn1001_g_yezhu3"	"370.340000"	"53.898350"	"192.050000"	"0.000000"	
"10010371"	"1001"	"scn1001_g_yezhu3"	"371.830000"	"53.920000"	"194.890000"	"0.000000"	
"10010372"	"1001"	"scn1001_g_yezhu3"	"374.660000"	"53.898350"	"203.660000"	"0.000000"	
"10010373"	"1001"	"scn1001_g_yezhu3"	"384.360000"	"53.898350"	"198.990000"	"0.000000"	
"10010374"	"1001"	"scn1001_g_yezhu3"	"374.390000"	"53.898350"	"199.070000"	"0.000000"	
"10010375"	"1001"	"scn1001_g_kuangrexintu"	"433.240000"	"51.790000"	"174.970000"	"277.453400"	
"10010376"	"1001"	"scn1001_g_kuangrexintu"	"438.640000"	"51.580000"	"173.030000"	"277.453400"	
"10010377"	"1001"	"scn1001_g_kuangrexintu"	"431.860000"	"51.490000"	"170.020000"	"277.453400"	
"10010378"	"1001"	"scn1001_g_kuangrexintu"	"429.630000"	"51.120000"	"173.310000"	"277.453400"	
"10010379"	"1001"	"scn1001_g_kuangrexintu"	"428.730000"	"51.340000"	"176.680000"	"277.453400"	
"10010380"	"1001"	"scn1001_g_kuangrexintu"	"424.880000"	"50.440000"	"179.080000"	"277.453400"	
"10010381"	"1001"	"scn1001_g_kuangrexintu"	"422.330000"	"50.120000"	"176.380000"	"277.453400"	
"10010382"	"1001"	"scn1001_g_kuangrexintu"	"430.440000"	"52.220000"	"167.410000"	"277.453400"	
"10010383"	"1001"	"scn1001_g_kuangrexintu"	"422.870000"	"50.630000"	"183.510000"	"277.453400"	
"10010384"	"1001"	"scn1001_g_kuangrexintu"	"424.320000"	"51.060000"	"173.220000"	"277.453400"	
"10010385"	"1001"	"scn1001_g_qihuojun"	"324.250000"	"49.690000"	"275.680000"	"130.470300"	
"10010386"	"1001"	"scn1001_g_qihuojun"	"327.610000"	"50.160000"	"274.620000"	"130.470300"	
"10010387"	"1001"	"scn1001_g_qihuojun"	"328.120000"	"50.350000"	"280.020000"	"130.470300"	
"10010388"	"1001"	"scn1001_g_qihuojun"	"331.190000"	"49.490000"	"277.320000"	"130.470300"	
"10010389"	"1001"	"scn1001_g_qihuojun"	"321.550000"	"49.490000"	"273.120000"	"130.470300"	
"10010390"	"1001"	"scn1001_g_qihuojun"	"324.590000"	"50.540000"	"282.060000"	"130.470300"	
"10010391"	"1001"	"scn1001_g_qihuojun"	"324.860000"	"49.490000"	"291.240000"	"130.470300"	
"10010392"	"1001"	"scn1001_g_qihuojun"	"326.990000"	"50.200000"	"286.490000"	"130.470300"	
"10010393"	"1001"	"scn1001_g_qihuojun"	"329.830000"	"50.540000"	"284.710000"	"130.470300"	
"10010394"	"1001"	"scn1001_g_qihuojun"	"331.570000"	"49.490000"	"282.540000"	"130.470300"	
"10010395"	"1001"	"scn1001_c_zhunbeiyanhui"	"120.280000"	"49.570000"	"116.180000"	"0.000000"	
"10010396"	"1001"	"scn1001_c_geqiangyouer"	"71.650000"	"49.600000"	"141.250000"	"118.092400"	
"10010397"	"1001"	"scn1001_npc_liuchuyu4"	"74.720000"	"50.490000"	"187.400000"	"0.000000"	
"10010398"	"1001"	"scn1001_npc_liuchuyu5"	"301.210000"	"50.300000"	"406.400000"	"165.119600"	
"10010399"	"1001"	"scn1001_c_feigechuanshu"	"123.816000"	"50.003050"	"122.169800"	"0.000000"	
"10010400"	"1001"	"scn1001_guai_shuaige01"	"126.130000"	"51.600000"	"71.460000"	"266.256300"	
"10010401"	"1001"	"scn1001_guai_shuaige01"	"125.090000"	"51.430000"	"74.580000"	"266.256300"	
"10010402"	"1001"	"scn1001_guai_shuaige01"	"120.090000"	"51.490000"	"72.780000"	"266.256300"	
"10010403"	"1001"	"scn1001_guai_shuaige01"	"122.280000"	"51.600000"	"70.260000"	"266.256300"	
"10010404"	"1001"	"scn1001_guai_shuaige01"	"120.970000"	"51.470000"	"77.390000"	"266.256300"	
"10010405"	"1001"	"scn1001_guai_shiwei"	"74.410000"	"49.910000"	"73.920000"	"85.070900"	
"10010406"	"1001"	"scn1001_guai_shiwei"	"76.410000"	"50.000000"	"75.880000"	"85.070900"	
"10010407"	"1001"	"scn1001_guai_shiwei"	"77.940000"	"50.000000"	"72.140000"	"85.070900"	
"10010408"	"1001"	"scn1001_guai_shiwei"	"81.090000"	"49.940000"	"80.460000"	"85.070900"	
"10010409"	"1001"	"scn1001_guai_liuse01"	"53.510000"	"49.780000"	"54.050000"	"0.000000"	
"10010410"	"1001"	"scn1001_guai_liuse01"	"50.560000"	"50.000000"	"65.230000"	"0.000000"	
"10010411"	"1001"	"scn1001_guai_liuse01"	"53.910000"	"50.000000"	"58.990000"	"0.000000"	
"10010412"	"1001"	"scn1001_guai_liuse01"	"52.720000"	"49.820000"	"62.590000"	"0.000000"	
"10010413"	"1001"	"scn1001_g_shenmiren2"	"50.330000"	"50.030000"	"126.500000"	"89.807270"	
"10010414"	"1001"	"scn1001_g_shenmiren2"	"53.230000"	"50.030000"	"125.980000"	"89.807270"	
"10010415"	"1001"	"scn1001_g_shenmiren2"	"56.940000"	"50.030000"	"123.960000"	"89.807270"	
"10010416"	"1001"	"scn1001_g_shenmiren2"	"57.140000"	"50.030000"	"119.830000"	"89.807270"	
"10010417"	"1001"	"scn1001_guai_huacuo01"	"122.450000"	"49.720000"	"143.220000"	"184.917800"	
"10010418"	"1001"	"scn1001_guai_huacuo01"	"117.750000"	"49.720000"	"143.410000"	"184.917800"	
"10010419"	"1001"	"scn1001_guai_huacuo01"	"121.950000"	"49.720000"	"140.240000"	"184.917800"	
"10010420"	"1001"	"scn1001_guai_huacuo01"	"118.900000"	"49.720000"	"140.540000"	"184.917800"	
"10010421"	"1001"	"scn1001_guai_shenmiren"	"83.410000"	"55.670000"	"316.480000"	"250.195900"	
"10010422"	"1001"	"scn1001_guai_shenmiren"	"88.800000"	"55.380000"	"308.780000"	"250.195900"	
"10010423"	"1001"	"scn1001_guai_shenmiren"	"86.750000"	"55.670000"	"315.870000"	"250.195900"	
"10010424"	"1001"	"scn1001_guai_shenmiren"	"85.140000"	"55.670000"	"311.160000"	"250.195900"	
"10010425"	"1001"	"scn1001_guai_sengren02"	"111.700000"	"73.670000"	"398.120000"	"177.908100"	
"10010426"	"1001"	"scn1001_guai_sengren02"	"110.950000"	"74.270000"	"401.540000"	"177.908100"	
"10010427"	"1001"	"scn1001_guai_sengren02"	"107.420000"	"74.030000"	"398.830000"	"177.908100"	
"10010428"	"1001"	"scn1001_guai_sengren02"	"115.400000"	"73.700000"	"397.140000"	"177.908100"	
"10010429"	"1001"	"scn1001_guai_daitoudage"	"315.890000"	"50.100000"	"356.300000"	"264.889900"	
"10010430"	"1001"	"scn1001_guai_daitoudage"	"312.100000"	"50.100000"	"363.000000"	"264.889900"	
"10010431"	"1001"	"scn1001_guai_daitoudage"	"308.730000"	"50.100000"	"362.010000"	"264.889900"	
"10010432"	"1001"	"scn1001_guai_daitoudage"	"309.700000"	"50.100000"	"354.270000"	"264.889900"	
"10010433"	"1001"	"scn1001_guai_xiedaoshi01"	"427.470000"	"52.060000"	"81.540000"	"320.129100"	
"10010434"	"1001"	"scn1001_guai_xiedaoshi01"	"424.460000"	"51.840000"	"82.490000"	"320.129100"	
"10010435"	"1001"	"scn1001_guai_xiedaoshi01"	"430.940000"	"52.080000"	"81.880000"	"320.129100"	
"10010436"	"1001"	"scn1001_guai_xiedaoshi01"	"432.340000"	"52.240000"	"83.920000"	"320.129100"	
"10010437"	"1001"	"scn1001_g_xiedaosi5"	"317.600000"	"50.310000"	"74.910000"	"0.000000"	
