"ID区段：见黑色分隔符解释"	"技能名技能名字，最多16个汉字（常态下策划用8个，冗余空间保留特殊情况使用）"	"utf8名字(不填,程序用)"	"技能图集"	"技能图标ID"	"是否主动技能"	"被动技能调用光环"	"被动技能起作用目标0=不起作用，1=普通状态下生效，2=骑龙状态下生效(无效)，4=始终生效，8=装备龙生效，16=召唤龙生效"	"受伤时打断"	"允许打断延后效果"	"停止移动"	"技能归属0：职业技能1：npc技能2:英雄技能"	"所属职业0=无职业1=全真/云锦2=丐帮/转剑3=少林/天威"	"是否共CD"	"冷却时间（ms）"	"CD组"	"CD组冷却时间"	"连续技"	"连续技-下一技能"	"消耗参数类型30=跳跃值"	"消耗参数值"	"消耗参数值等级修正"	"最远施放距离（m）"	"对地攻击限制false=不限制true=限制"	"对地攻击时是否限制移动（对人攻击时候都是走到距离内再放技能）true=对地攻击时候不看施放距离直接放技能false=对地攻击时候走到施放距离内再放技能"	"需求状态类型0=无限制其他=状态ID"	"需求场景类型0=副本场景1=主城场景"	"技能生效目标1=自己2=敌方单位4=友方单位8=中立单位填的数据为此数叠加，0-15"	"技能施法目标0=对地施放（如果点到人施放则表示对人所在位置施放）1=对人施放2=对自己施放3=鼠标方向施放4=对自已位置放5=向面向方向施放(取最大距离那个点）"	"技能施法目标阵营主角施法，且施法目标为0或1时阵营0友方1敌方2中立"	"施法目标附加检查0=无1=目标必须为可采集物"	"是否显示前摇条"	"移动/放其它技能时打断"	"效果类型1-1：不起作用，0：判定，1：移动，2：子弹发射，3：专有"	"效果id1根据效果类型1，去相应表中查找效果ID"	"效果类型2"	"效果id2"	"效果类型3"	"效果id3"	"效果类型4"	"效果id4"	"效果类型5"	"效果id5"	"效果类型6"	"效果id6"	"效果类型7"	"效果id7"	"效果类型8"	"效果id8"	"效果类型9"	"效果id9"	"效果类型10"	"效果id10"	"效果类型11"	"效果id11"	"效果类型12"	"效果id12"	"附加技能效果"	"附加技能效果索引(程序用,不填)"	"附加技能效果参数1"	"附加技能效果参数2"	"附加技能效果参数3"	"附加技能效果参数1f"	"附加技能效果参数2f"	"附加技能效果参数3f"	"是否为蓄力类技能"	"蓄力最大时间"	"是否为引导类技能又称通道类技能"	"连续施法次数"	"引导时间间隔"	"技能属性类别0为普通攻击（物理），1为火，2为冰，3为雷，4为毒"	"客户端前摇(ms)一般为0"	"前摇时间(ms)"	"额外后摇时间(ms)"	"技能表现效果ID需配置动作act文件，只能配置1个"	"目标点技能表现"	"技能攻击类型0近战1远战"	"技能Tip描述(NumberFormat)"	"技能Tip参数[aura_effect_id]//effectid//field[aura,1,field]//auraid//effectindex//field[aura_from_effect_hitbuf,//effectid//hitindex//effectindex//field[aura_from_magic_hitbuf]//magictype//effectindex//hitindex//auraeffectindex//field[effect_type_id]//effecttype//effectid//field[effect_from_magic_index]//magictype//magiceffectindex//field[combat_from_aura_effect]//AuraEffectConfig.id//fieldcombattriggerconfig"	"技能等级"	"技能等级段"	"升级后技能id"	"自动战斗技能的类型（1=攻击性技能，2=躲避型技能，3=加血型技能，玩家用的技能和龙的技能必须配）"	"自动战斗技能优先级（用于选择技能释放用的，越大越高）"	"默认技能位置1=普攻（左右键）；2=空格键；3=快捷键1；4=快捷键2；5=快捷键3；6=快捷键4"	"可放置技能位置1=普攻（左右键）；2=空格键；4=快捷键1；8=快捷键2；16=快捷键3"	"获得技能提示"	"技能战斗类型0:使用后不进入战斗1：使用后进入战斗"	"技能来源类型0.怪物技能1.主角自带2.英雄赋予3.空缺4.宠物技能5.其他技能6.法宝技能"	"技能来源ID类型0.无效类型1.无效类型2.英雄ID类型3.空缺类型4.无效类型5.无效"	"升级消耗（0-N,索引MagicUpgradeConfig）"	
"10101000"	"璇光斩"	""	"item_skill_png2"	"zhuanjian_skill1_2"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"300"	"0"	"0"	"1"	"10101001"	""	"0.000000"	""	"2.500000"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	""	"0"	"10101000"	"3"	"10300000"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"233"	"400"	"zhujue_zj_3attack1_a.act.txt"	""	"0"	"连续对正前方攻击四次，可攻击最多[green]${0},1$[white]个目标，每击平均造成[green]${1},1001$[white]攻击力+[green]${2},1002$[white]点伤害。"	"[[`effect_type_id`,0,10101000,`objectNum`],[`effect_type_id`,0,10101000,`hurtPercentage`],[`effect_type_id`,0,10101000,`hurtValue`]]"	"1"	"61,120"	"-1"	"1"	"1000"	"3"	"4"	""	"1"	"1"	"1"	"0"	
"10101001"	"璇光斩"	""	""	""	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"1"	"10101002"	""	"0.000000"	""	"2.500000"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	""	"0"	"10101001"	"3"	"10300000"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"200"	"333"	"zhujue_zj_3attack1_b.act.txt"	""	"0"	""	""	"1"	"61,120"	"-1"	"1"	"1000"	"3"	"4"	""	"1"	"1"	"1"	"0"	
"10101002"	"璇光斩"	""	""	""	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"1"	"10101003"	""	"0.000000"	""	"2.500000"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	""	"0"	"10101002"	"3"	"10300000"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"167"	"500"	"zhujue_zj_3attack1_c.act.txt"	""	"0"	""	""	"1"	"61,120"	"-1"	"1"	"1000"	"3"	"4"	""	"1"	"1"	"1"	"0"	
"10101003"	"璇光斩"	""	""	""	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	""	"0.000000"	""	"2.500000"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	""	"0"	"10101003"	"3"	"10300000"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"467"	"567"	"zhujue_zj_3attack1_d.act.txt"	""	"0"	""	""	"1"	"61,120"	"-1"	"1"	"1000"	"3"	"4"	""	"1"	"1"	"1"	"0"	
"10101010"	"五岳连横"	""	"item_skill_png2"	"zhuanjian_skill2_2"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"4000"	"0"	"0"	"0"	"0"	""	"0.000000"	""	"5.000000"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	""	"2"	"10101010"	"0"	"10101010"	"3"	"10301000"	"3"	"10301010"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"700"	"800"	"zhujue_zj_3attack2.act.txt"	""	"1"	"对正前方扇形范围造成一次伤害，可攻击最多[green]${0},1$[white]个目标，每个目标受到[green]${1},1011$[white]攻击力+[green]${2},1012$[white]点的[red]火系[white]伤害。"	"[[`effect_type_id`,0,10101010,`objectNum`],[`effect_type_id`,0,10101010,`hurtPercentage`],[`effect_type_id`,0,10101010,`hurtValue`]]"	"1"	"61,120"	"-1"	"1"	"1010"	"4"	"8"	""	"1"	"1"	"1"	"1"	
"10101020"	"剑啸风花"	""	"item_skill_png2"	"zhuanjian_skill3_2"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"1"	"7000"	"0"	"0"	"0"	"0"	""	"0.000000"	""	"2.500000"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	""	"3"	"10101020"	"3"	"10302000"	"3"	"10302010"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"zhujue_zj_3attack3.act.txt"	""	"0"	"像旋风一样攻击自身四周最多[green]${0},1$[white]个目标，共计造成[green]${1},1021$[white]攻击力+[green]${2},1022$[white]点的[red]火系[white]伤害。施法过程中可移动。"	"[[`effect_type_id`,0,10101021,`objectNum`],[`effect_type_id`,0,10101021,`hurtPercentage`],[`effect_type_id`,0,10101021,`hurtValue`]]"	"1"	"61,120"	"-1"	"1"	"1020"	"5"	"16"	""	"1"	"1"	"1"	"2"	
"10101021"	"剑啸风花伤害"	""	""	""	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	""	"0.000000"	""	"5.000000"	"0"	"0"	"0"	"0"	"2"	"0"	""	"0"	"0"	""	"0"	"10101021"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	""	"0"	""	""	"1"	"61,120"	"-1"	"1"	"0"	"0"	"0"	""	"1"	"1"	"1"	"0"	
"10101030"	"星河流光"	""	"item_skill_png2"	"zhuanjian_skill4_2"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"20000"	"0"	"0"	"0"	"0"	""	"0.000000"	""	"8.000000"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	""	"1"	"10101030"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"2430"	"zhujue_zj_3attack4.act.txt"	""	"0"	"冲刺到目标面前，释放一段乱舞攻击，可攻击最多[green]${0},1$[white]个目标，造成共计[green]${1},1031$[white]攻击力+[green]${2},1032$[white]点的[red]火系[white]伤害。"	"[[`effect_type_id`,0,10101031,`objectNum`],[`effect_type_id`,0,10101031,`hurtPercentage`],[`effect_type_id`,0,10101031,`hurtValue`]]"	"1"	"61,120"	"-1"	"1"	"1030"	"6"	"0"	""	"1"	"1"	"1"	"3"	
"10101031"	"星河流光位移后的技能"	""	""	""	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	""	"0.000000"	""	"8.000000"	"0"	"1"	"0"	"0"	"2"	"5"	"1"	"0"	"0"	""	"0"	"10101031"	"0"	"10101032"	"0"	"10101033"	"0"	"10101034"	"0"	"10101035"	"0"	"10101036"	"3"	"10303000"	"3"	"10303010"	"3"	"10303020"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	""	"0"	""	""	"1"	"61,120"	"-1"	"1"	"0"	"0"	"0"	""	"1"	"1"	"1"	"0"	
"10101040"	"妙转乾坤"	""	"item_skill_png2"	"zhuanjian_skill5_2"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"20000"	"0"	"0"	"0"	"0"	"30"	"0.000000"	""	"20.000000"	"0"	"1"	"0"	"0"	"2"	"5"	"1"	"0"	"0"	""	"1"	"10101040"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"533"	"zhujue_zj_3displacement.act.txt"	""	"0"	"向正前方位移[green]9[white]米，并在5秒内增加自身[green]${0},1$[white]攻击力。移动过程中不会受到任何伤害。"	"[[`aura_effect_id`,10101041,`para4`]]"	"1"	"61,120"	"-1"	"2"	"0"	"2"	"2"	""	"1"	"1"	"1"	"4"	
"10101041"	"妙转乾坤后自身buff"	""	""	""	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	""	"0.000000"	""	"5.000000"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"0"	"0"	""	"3"	"10101041"	"3"	"10304000"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	""	"0"	""	""	"1"	"1,60"	"-1"	"1"	"0"	"0"	"0"	""	"1"	"1"	"1"	"0"	
"10102000"	"璇光斩"	""	"item_skill_png2"	"zhuanjian_skill1_3"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"300"	"0"	"0"	"1"	"10102001"	""	"0.000000"	""	"2.500000"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	""	"0"	"10102000"	"3"	"10300000"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"233"	"400"	"zhujue_zj_4attack1_a.act.txt"	""	"0"	"连续对正前方攻击四次，可攻击最多[green]${0},1$[white]个目标，每击平均造成[green]${1},1001$[white]攻击力+[green]${2},1002$[white]点伤害。"	"[[`effect_type_id`,0,10102000,`objectNum`],[`effect_type_id`,0,10102000,`hurtPercentage`],[`effect_type_id`,0,10102000,`hurtValue`]]"	"1"	"121,180"	"-1"	"1"	"1000"	"3"	"4"	""	"1"	"1"	"1"	"0"	
"10102001"	"璇光斩"	""	""	""	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"1"	"10102002"	""	"0.000000"	""	"2.500000"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	""	"0"	"10102001"	"3"	"10300000"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"200"	"333"	"zhujue_zj_4attack1_b.act.txt"	""	"0"	""	""	"1"	"121,180"	"-1"	"1"	"1000"	"3"	"4"	""	"1"	"1"	"1"	"0"	
"10102002"	"璇光斩"	""	""	""	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"1"	"10102003"	""	"0.000000"	""	"2.500000"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	""	"0"	"10102002"	"3"	"10300000"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"167"	"500"	"zhujue_zj_4attack1_c.act.txt"	""	"0"	""	""	"1"	"121,180"	"-1"	"1"	"1000"	"3"	"4"	""	"1"	"1"	"1"	"0"	
"10102003"	"璇光斩"	""	""	""	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	""	"0.000000"	""	"2.500000"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	""	"0"	"10102003"	"3"	"10300000"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"467"	"567"	"zhujue_zj_4attack1_d.act.txt"	""	"0"	""	""	"1"	"121,180"	"-1"	"1"	"1000"	"3"	"4"	""	"1"	"1"	"1"	"0"	
"10102010"	"五岳连横"	""	"item_skill_png2"	"zhuanjian_skill2_3"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"4000"	"0"	"0"	"0"	"0"	""	"0.000000"	""	"5.000000"	"0"	"0"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	""	"2"	"10102010"	"0"	"10102010"	"3"	"10301000"	"3"	"10301010"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"700"	"800"	"zhujue_zj_4attack2.act.txt"	""	"1"	"对正前方扇形范围造成一次伤害，可攻击最多[green]${0},1$[white]个目标，每个目标受到[green]${1},1011$[white]攻击力+[green]${2},1012$[white]点的[red]火系[white]伤害。"	"[[`effect_type_id`,0,10102010,`objectNum`],[`effect_type_id`,0,10102010,`hurtPercentage`],[`effect_type_id`,0,10102010,`hurtValue`]]"	"1"	"121,180"	"-1"	"1"	"1010"	"4"	"8"	""	"1"	"1"	"1"	"1"	
"10102020"	"剑啸风花"	""	"item_skill_png2"	"zhuanjian_skill3_3"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"2"	"1"	"7000"	"0"	"0"	"0"	"0"	""	"0.000000"	""	"2.500000"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	""	"3"	"10102020"	"3"	"10302000"	"3"	"10302010"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"zhujue_zj_4attack3.act.txt"	""	"0"	"像旋风一样攻击自身四周最多[green]${0},1$[white]个目标，共计造成[green]${1},1021$[white]攻击力+[green]${2},1022$[white]点的[red]火系[white]伤害。施法过程中可移动。"	"[[`effect_type_id`,0,10102021,`objectNum`],[`effect_type_id`,0,10102021,`hurtPercentage`],[`effect_type_id`,0,10102021,`hurtValue`]]"	"1"	"121,180"	"-1"	"1"	"1020"	"5"	"16"	""	"1"	"1"	"1"	"2"	
"10102021"	"剑啸风花伤害"	""	""	""	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	""	"0.000000"	""	"5.000000"	"0"	"0"	"0"	"0"	"2"	"0"	""	"0"	"0"	""	"0"	"10102021"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	""	"0"	""	""	"1"	"121,180"	"-1"	"1"	"0"	"0"	"0"	""	"1"	"1"	"1"	"0"	
"10102030"	"星河流光"	""	"item_skill_png2"	"zhuanjian_skill4_3"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"20000"	"0"	"0"	"0"	"0"	""	"0.000000"	""	"8.000000"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	""	"1"	"10102030"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"2430"	"zhujue_zj_4attack4.act.txt"	""	"0"	"冲刺到目标面前，释放一段乱舞攻击，可攻击最多[green]${0},1$[white]个目标，造成共计[green]${1},1031$[white]攻击力+[green]${2},1032$[white]点的[red]火系[white]伤害。"	"[[`effect_type_id`,0,10102031,`objectNum`],[`effect_type_id`,0,10102031,`hurtPercentage`],[`effect_type_id`,0,10102031,`hurtValue`]]"	"1"	"121,180"	"-1"	"1"	"1030"	"6"	"0"	""	"1"	"1"	"1"	"3"	
"10102031"	"星河流光位移后的技能"	""	""	""	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"0"	""	"0.000000"	""	"8.000000"	"0"	"1"	"0"	"0"	"2"	"5"	"1"	"0"	"0"	""	"0"	"10102031"	"0"	"10102032"	"0"	"10102033"	"0"	"10102034"	"0"	"10102035"	"0"	"10102036"	"3"	"10303000"	"3"	"10303010"	"3"	"10303020"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	""	"0"	""	""	"1"	"121,180"	"-1"	"1"	"0"	"0"	"0"	""	"1"	"1"	"1"	"0"	
"10102040"	"妙转乾坤"	""	"item_skill_png2"	"zhuanjian_skill5_3"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"20000"	"0"	"0"	"0"	"0"	"30"	"0.000000"	""	"20.000000"	"0"	"1"	"0"	"0"	"2"	"5"	"1"	"0"	"0"	""	"1"	"10102040"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"100"	"533"	"zhujue_zj_4displacement.act.txt"	""	"0"	"向正前方位移[green]10[white]米，并在5秒内增加自身[green]${0},1$[white]攻击力。移动过程中不会受到任何伤害。"	"[[`aura_effect_id`,10102041,`para4`]]"	"1"	"121,180"	"-1"	"2"	"0"	"2"	"2"	""	"1"	"1"	"1"	"4"	
"10102041"	"妙转乾坤后自身buff"	""	""	""	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	""	"0.000000"	""	"5.000000"	"0"	"0"	"0"	"0"	"1"	"2"	"1"	"0"	"0"	""	"3"	"10102041"	"3"	"10304000"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	""	""	"0"	""	""	"1"	"1,60"	"-1"	"1"	"0"	"0"	"0"	""	"1"	"1"	"1"	"0"	
"10103000"	"璇光斩"	""	"item_skill_png2"	"zhuanjian_skill1_4"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"300"	"0"	"0"	"1"	"10103001"	""	"0.000000"	""	"2.500000"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	""	"0"	"10103000"	"3"	"10300000"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"233"	"400"	"zhujue_zj_4attack1_a.act.txt"	""	"0"	"连续对正前方攻击四次，可攻击最多[green]${0},1$[white]个目标，每击平均造成[green]${1},1001$[white]攻击力+[green]${2},1002$[white]点伤害。"	"[[`effect_type_id`,0,10103000,`objectNum`],[`effect_type_id`,0,10103000,`hurtPercentage`],[`effect_type_id`,0,10103000,`hurtValue`]]"	"1"	"181,300"	"-1"	"1"	"1000"	"3"	"4"	""	"1"	"1"	"1"	"0"	
"10103001"	"璇光斩"	""	""	""	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"1"	"10103002"	""	"0.000000"	""	"2.500000"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	""	"0"	"10103001"	"3"	"10300000"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"200"	"333"	"zhujue_zj_4attack1_b.act.txt"	""	"0"	""	""	"1"	"181,300"	"-1"	"1"	"1000"	"3"	"4"	""	"1"	"1"	"1"	"0"	
"10103002"	"璇光斩"	""	""	""	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"1"	"10103003"	""	"0.000000"	""	"2.500000"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	""	"0"	"10103002"	"3"	"10300000"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"167"	"500"	"zhujue_zj_4attack1_c.act.txt"	""	"0"	""	""	"1"	"181,300"	"-1"	"1"	"1000"	"3"	"4"	""	"1"	"1"	"1"	"0"	
"10103003"	"璇光斩"	""	""	""	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"2"	"1"	"0"	"0"	"0"	"0"	"0"	""	"0.000000"	""	"2.500000"	"0"	"1"	"0"	"0"	"2"	"0"	"1"	"0"	"0"	""	"0"	"10103003"	"3"	"10300000"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	""	""	""	""	""	""	""	""	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"467"	"567"	"zhujue_zj_4attack1_d.act.txt"	""	"0"	""	""	"1"	"181,300"	"-1"	"1"	"1000"	"3"	"4"	""	"1"	"1"	"1"	"0"	
