"寻路编号"	"寻路类型（1，与NPC聊天，2，打开自动战斗杀怪，3,静物交互,4，无操作,）"	"Npc的typeid"	"所在场景ID"	"坐标X"	"坐标Y"	"坐标Z"	"点名（索引点表CreatureSpawnConfig）"	"名称"	"是否为传送阵"	"Npc在地图上的图标"	"战力区域显示"	"是否显示列表中0不显示"	""	""	
"702"	"1"	"14094"	"1006"	"387.667300"	"21.003510"	"308.926100"	""	"萧逸明"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"703"	"1"	"14095"	"1006"	"437.860000"	"12.924380"	"376.440000"	""	"欧阳羽"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"704"	"1"	"14096"	"1006"	"460.620000"	"40.060000"	"226.900600"	""	"纨绔公子"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"705"	"1"	"14097"	"1006"	"470.660600"	"40.010150"	"180.272100"	""	"拂衣教主"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"706"	"2"	"14098"	"1006"	"461.930000"	"40.037710"	"164.470000"	""	"拂衣教主(Lv.233)"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"707"	"3"	"14099"	"1006"	"412.243800"	"40.047640"	"191.647900"	""	"束缚"	""	""	""	""	""	""	
"708"	"2"	"14100"	"1006"	"437.627600"	"40.034070"	"166.210000"	""	"千秋使者(Lv.234)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"709"	"3"	"14101"	"1006"	"392.910000"	"40.190000"	"169.320000"	""	"机关"	""	""	""	""	""	""	
"710"	"2"	"14102"	"1006"	"362.900000"	"46.121700"	"163.090000"	""	"老虎(Lv.237)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"711"	"2"	"14103"	"1006"	"307.600000"	"55.026570"	"106.140000"	""	"野猪(Lv.238)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"712"	"2"	"14104"	"1006"	"347.700000"	"55.075300"	"45.110000"	""	"马贼(Lv.239)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"713"	"2"	"14105"	"1006"	"316.740000"	"55.164230"	"62.500000"	""	"千秋城守卫(Lv.240)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"714"	"2"	"14106"	"1006"	"360.540000"	"55.026600"	"75.300000"	""	"盗宝小妖(Lv.241)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"715"	"2"	"14107"	"1006"	"395.340000"	"55.026580"	"139.340000"	""	"千秋城祭司(Lv.242)"	""	"pic_mappoint_png,boss"	""	"0"	""	""	
"716"	"3"	"14108"	"1006"	"399.390000"	"55.080000"	"116.000000"	""	"包扎伤口"	""	""	""	""	""	""	
"717"	"3"	"14109"	"1006"	"392.760000"	"55.110000"	"116.320000"	""	"寻找药物"	""	""	""	""	""	""	
"718"	"1"	"14110"	"1006"	"459.341700"	"60.007390"	"75.792880"	""	"刘楚玉"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"719"	"1"	"14111"	"1006"	"423.616100"	"60.007350"	"85.724880"	""	"萧逸明"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"720"	"1"	"14112"	"1006"	"458.922400"	"60.007370"	"62.859530"	""	"欧阳羽"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"721"	"1"	"14113"	"1006"	"439.465900"	"64.750000"	"42.765630"	""	"纨绔公子"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"722"	"1"	"14114"	"1006"	"408.433900"	"60.007350"	"67.541140"	""	"宗越"	""	"pic_mappoint_png,npc"	""	"1"	""	""	
"723"	"3"	"14115"	"1006"	"407.767100"	"60.007350"	"48.143280"	""	"找到出口"	""	""	""	""	""	""	
"724"	"3"	"14116"	"1006"	"399.026000"	"60.007370"	"33.107700"	""	"龙渊剑"	""	""	""	""	""	""	
"20000"	"1"	"11997"	"1002"	"272.500000"	"44.900000"	"424.500000"	""	"篝火"	""	""	""	"0"	""	""	
"46001"	"2"	"46001"	"1002"	"96.300000"	"40.100000"	"413.000000"	""	"建康野外BOSS"	""	""	""	"0"	""	""	
"46002"	"2"	"46002"	"1002"	"466.000000"	"39.600000"	"264.700000"	""	"建康野外BOSS"	""	""	""	"0"	""	""	
"46003"	"2"	"46003"	"1002"	"181.700000"	"40.000000"	"176.900000"	""	"建康野外BOSS"	""	""	""	"0"	""	""	
"46004"	"2"	"46004"	"1002"	"189.000000"	"40.000000"	"48.000000"	""	"建康野外BOSS"	""	""	""	"0"	""	""	
"46005"	"2"	"46005"	"1002"	"349.100000"	"39.100000"	"75.500000"	""	"建康野外BOSS"	""	""	""	"0"	""	""	
"46006"	"2"	"46006"	"1002"	"100.000000"	"40.200000"	"182.300000"	""	"建康野外BOSS"	""	""	""	"0"	""	""	
"46007"	"2"	"46007"	"1003"	"370.800000"	"40.400000"	"361.200000"	""	"会稽野外BOSS"	""	""	""	"0"	""	""	
"46008"	"2"	"46008"	"1003"	"70.200000"	"39.800000"	"405.000000"	""	"会稽野外BOSS"	""	""	""	"0"	""	""	
"46009"	"2"	"46009"	"1003"	"105.400000"	"40.400000"	"253.000000"	""	"会稽野外BOSS"	""	""	""	"0"	""	""	
"46010"	"2"	"46010"	"1003"	"136.000000"	"39.900000"	"78.000000"	""	"会稽野外BOSS"	""	""	""	"0"	""	""	
"46011"	"2"	"46011"	"1003"	"409.000000"	"49.100000"	"111.000000"	""	"会稽野外BOSS"	""	""	""	"0"	""	""	
"46012"	"2"	"46012"	"1003"	"180.700000"	"40.400000"	"80.100000"	""	"会稽野外BOSS"	""	""	""	"0"	""	""	
"46013"	"2"	"46013"	"1004"	"256.500000"	"12.000000"	"156.600000"	""	"洛阳野外BOSS"	""	""	""	"0"	""	""	
"46014"	"2"	"46014"	"1004"	"204.100000"	"10.000000"	"221.200000"	""	"洛阳野外BOSS"	""	""	""	"0"	""	""	
"46015"	"2"	"46015"	"1004"	"412.300000"	"10.000000"	"51.900000"	""	"洛阳野外BOSS"	""	""	""	"0"	""	""	
"46016"	"2"	"46016"	"1004"	"262.800000"	"10.000000"	"319.100000"	""	"洛阳野外BOSS"	""	""	""	"0"	""	""	
"46017"	"2"	"46017"	"1004"	"450.000000"	"10.000000"	"400.800000"	""	"洛阳野外BOSS"	""	""	""	"0"	""	""	
"46018"	"2"	"46018"	"1004"	"207.600000"	"10.000000"	"456.900000"	""	"洛阳野外BOSS"	""	""	""	"0"	""	""	
"46019"	"2"	"46019"	"1006"	"474.800000"	"59.300000"	"127.600000"	""	"千秋城野外BOSS"	""	""	""	"0"	""	""	
"46020"	"2"	"46020"	"1006"	"439.400000"	"12.800000"	"412.800000"	""	"千秋城野外BOSS"	""	""	""	"0"	""	""	
"46021"	"2"	"46021"	"1006"	"272.600000"	"5.400000"	"384.400000"	""	"千秋城野外BOSS"	""	""	""	"0"	""	""	
"46022"	"2"	"46022"	"1006"	"341.610000"	"46.120000"	"183.500000"	""	"千秋城野外BOSS"	""	""	""	"0"	""	""	
"46023"	"2"	"46023"	"1006"	"78.400000"	"0.100000"	"447.100000"	""	"千秋城野外BOSS"	""	""	""	"0"	""	""	
"46024"	"2"	"46024"	"1006"	"169.700000"	"0.300000"	"354.900000"	""	"千秋城野外BOSS"	""	""	""	"0"	""	""	
"46025"	"2"	"46025"	"2070"	"23.700000"	"26.100000"	"262.400000"	""	"烟云【挂机一层】野外BOSS"	""	""	""	"0"	""	""	
"46026"	"2"	"46026"	"2070"	"266.600000"	"30.200000"	"29.500000"	""	"烟云【挂机一层】野外BOSS"	""	""	""	"0"	""	""	
"46027"	"2"	"46027"	"2070"	"30.800000"	"26.200000"	"45.400000"	""	"烟云【挂机一层】野外BOSS"	""	""	""	"0"	""	""	
"46028"	"2"	"46028"	"2070"	"264.800000"	"22.900000"	"168.900000"	""	"烟云【挂机一层】野外BOSS"	""	""	""	"0"	""	""	
"46029"	"2"	"46029"	"2070"	"140.300000"	"26.100000"	"146.600000"	""	"烟云【挂机一层】野外BOSS"	""	""	""	"0"	""	""	
"46030"	"2"	"46030"	"2070"	"169.000000"	"22.900000"	"264.700000"	""	"烟云【挂机一层】野外BOSS"	""	""	""	"0"	""	""	
"46031"	"2"	"46031"	"2071"	"23.700000"	"26.100000"	"262.400000"	""	"烟云【挂机二层】野外BOSS"	""	""	""	"0"	""	""	
"46032"	"2"	"46032"	"2071"	"266.600000"	"30.200000"	"29.500000"	""	"烟云【挂机二层】野外BOSS"	""	""	""	"0"	""	""	
"46033"	"2"	"46033"	"2071"	"30.800000"	"26.200000"	"45.400000"	""	"烟云【挂机二层】野外BOSS"	""	""	""	"0"	""	""	
"46034"	"2"	"46034"	"2071"	"264.800000"	"22.900000"	"168.900000"	""	"烟云【挂机二层】野外BOSS"	""	""	""	"0"	""	""	
"46035"	"2"	"46035"	"2071"	"140.300000"	"26.100000"	"146.600000"	""	"烟云【挂机二层】野外BOSS"	""	""	""	"0"	""	""	
"46036"	"2"	"46036"	"2071"	"169.000000"	"22.900000"	"264.700000"	""	"烟云【挂机二层】野外BOSS"	""	""	""	"0"	""	""	
"46037"	"2"	"46037"	"2072"	"23.700000"	"26.100000"	"262.400000"	""	"烟云【挂机三层】野外BOSS"	""	""	""	"0"	""	""	
"46038"	"2"	"46038"	"2072"	"266.600000"	"30.200000"	"29.500000"	""	"烟云【挂机三层】野外BOSS"	""	""	""	"0"	""	""	
"46039"	"2"	"46039"	"2072"	"30.800000"	"26.200000"	"45.400000"	""	"烟云【挂机三层】野外BOSS"	""	""	""	"0"	""	""	
"46040"	"2"	"46040"	"2072"	"264.800000"	"22.900000"	"168.900000"	""	"烟云【挂机三层】野外BOSS"	""	""	""	"0"	""	""	
"46041"	"2"	"46041"	"2072"	"140.300000"	"26.100000"	"146.600000"	""	"烟云【挂机三层】野外BOSS"	""	""	""	"0"	""	""	
"46042"	"2"	"46042"	"2072"	"169.000000"	"22.900000"	"264.700000"	""	"烟云【挂机三层】野外BOSS"	""	""	""	"0"	""	""	
"46043"	"2"	"46043"	"2073"	"23.700000"	"26.100000"	"262.400000"	""	"烟云【挂机四层】野外BOSS"	""	""	""	"0"	""	""	
"46044"	"2"	"46044"	"2073"	"266.600000"	"30.200000"	"29.500000"	""	"烟云【挂机四层】野外BOSS"	""	""	""	"0"	""	""	
"46045"	"2"	"46045"	"2073"	"30.800000"	"26.200000"	"45.400000"	""	"烟云【挂机四层】野外BOSS"	""	""	""	"0"	""	""	
"46046"	"2"	"46046"	"2073"	"264.800000"	"22.900000"	"168.900000"	""	"烟云【挂机四层】野外BOSS"	""	""	""	"0"	""	""	
"46047"	"2"	"46047"	"2073"	"140.300000"	"26.100000"	"146.600000"	""	"烟云【挂机四层】野外BOSS"	""	""	""	"0"	""	""	
"46048"	"2"	"46048"	"2073"	"169.000000"	"22.900000"	"264.700000"	""	"烟云【挂机四层】野外BOSS"	""	""	""	"0"	""	""	
"46049"	"2"	"46049"	"2074"	"23.700000"	"26.100000"	"262.400000"	""	"烟云【挂机五层】野外BOSS"	""	""	""	"0"	""	""	
"46050"	"2"	"46050"	"2074"	"266.600000"	"30.200000"	"29.500000"	""	"烟云【挂机五层】野外BOSS"	""	""	""	"0"	""	""	
"46051"	"2"	"46051"	"2074"	"30.800000"	"26.200000"	"45.400000"	""	"烟云【挂机五层】野外BOSS"	""	""	""	"0"	""	""	
"46052"	"2"	"46052"	"2074"	"264.800000"	"22.900000"	"168.900000"	""	"烟云【挂机五层】野外BOSS"	""	""	""	"0"	""	""	
"46053"	"2"	"46053"	"2074"	"140.300000"	"26.100000"	"146.600000"	""	"烟云【挂机五层】野外BOSS"	""	""	""	"0"	""	""	
"46054"	"2"	"46054"	"2074"	"169.000000"	"22.900000"	"264.700000"	""	"烟云【挂机五层】野外BOSS"	""	""	""	"0"	""	""	
"46100"	"2"	"450500"	"2070"	"170.950000"	"28.070000"	"115.160000"	""	"2万~7万战力区域"	""	""	"2万~7万战力区域"	"0"	""	""	
"46101"	"2"	"450501"	"2070"	"86.660000"	"29.510000"	"222.960000"	""	"5万~11万战力区域"	""	""	"5万~11万战力区域"	"0"	""	""	
"46102"	"2"	"450502"	"2070"	"24.000000"	"26.100000"	"133.700000"	""	"9万~19万战力区域"	""	""	"9万~19万战力区域"	"0"	""	""	
"46103"	"2"	"450503"	"2070"	"136.520000"	"29.170000"	"52.820000"	""	"15万~31万战力区域"	""	""	"15万~31万战力区域"	"0"	""	""	
"46104"	"2"	"450504"	"2071"	"170.950000"	"28.070000"	"115.160000"	""	"7万~16万战力区域"	""	""	"7万~16万战力区域"	"0"	""	""	
"46105"	"2"	"450505"	"2071"	"86.660000"	"29.510000"	"222.960000"	""	"11万~27万战力区域"	""	""	"11万~27万战力区域"	"0"	""	""	
"46106"	"2"	"450506"	"2071"	"24.000000"	"26.100000"	"133.700000"	""	"19万~42万战力区域"	""	""	"19万~42万战力区域"	"0"	""	""	
"46107"	"2"	"450507"	"2071"	"123.820000"	"25.650000"	"28.640000"	""	"31万~66万战力区域"	""	""	"31万~66万战力区域"	"0"	""	""	
"46108"	"2"	"450508"	"2072"	"170.950000"	"28.070000"	"115.160000"	""	"16万~39万战力区域"	""	""	"16万~39万战力区域"	"0"	""	""	
"46109"	"2"	"450509"	"2072"	"83.520000"	"29.510000"	"232.070000"	""	"27万~64万战力区域"	""	""	"27万~64万战力区域"	"0"	""	""	
"46110"	"2"	"450510"	"2072"	"24.000000"	"26.100000"	"133.700000"	""	"42万~99万战力区域"	""	""	"42万~99万战力区域"	"0"	""	""	
"46111"	"2"	"450511"	"2072"	"123.820000"	"25.650000"	"28.640000"	""	"66万~151万战力区域"	""	""	"66万~151万战力区域"	"0"	""	""	
"46112"	"2"	"450512"	"2073"	"170.950000"	"28.070000"	"115.160000"	""	"39万0~79万战力区域"	""	""	"39万0~79万战力区域"	"0"	""	""	
"46113"	"2"	"450513"	"2073"	"86.660000"	"29.510000"	"222.960000"	""	"64万~129万战力区域"	""	""	"64万~129万战力区域"	"0"	""	""	
"46114"	"2"	"450514"	"2073"	"24.000000"	"26.100000"	"133.700000"	""	"99万~199万战力区域"	""	""	"99万~199万战力区域"	"0"	""	""	
"46115"	"2"	"450515"	"2073"	"123.820000"	"25.650000"	"28.640000"	""	"151万~301万战力区域"	""	""	"151万~301万战力区域"	"0"	""	""	
"46116"	"2"	"450516"	"2074"	"170.950000"	"28.070000"	"115.160000"	""	"79万~121万战力区域"	""	""	"79万~121万战力区域"	"0"	""	""	
"46117"	"2"	"450517"	"2074"	"86.660000"	"29.510000"	"222.960000"	""	"129万~197万战力区域"	""	""	"129万~197万战力区域"	"0"	""	""	
"46118"	"2"	"450518"	"2074"	"24.000000"	"26.100000"	"133.700000"	""	"199万~305万战力区域"	""	""	"199万~305万战力区域"	"0"	""	""	
"46119"	"2"	"450519"	"2074"	"129.200000"	"25.750000"	"28.690000"	""	"301万~460万战力区域"	""	""	"301万~460万战力区域"	"0"	""	""	
"46120"	"2"	"45050"	"2070"	"187.530000"	"25.730000"	"200.620000"	""	"卫"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46121"	"2"	"45051"	"2070"	"150.180000"	"25.820000"	"158.660000"	""	"墓"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46122"	"2"	"45052"	"2070"	"152.000000"	"26.000000"	"143.000000"	""	"蒲"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46123"	"2"	"45053"	"2070"	"159.700000"	"27.000000"	"129.200000"	""	"戎"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46124"	"2"	"450100"	"2071"	"187.530000"	"25.730000"	"200.620000"	""	"卫"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46125"	"2"	"450101"	"2071"	"150.180000"	"25.820000"	"158.660000"	""	"墓"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46126"	"2"	"450102"	"2071"	"152.000000"	"26.000000"	"143.000000"	""	"蒲"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46127"	"2"	"450103"	"2071"	"159.700000"	"27.000000"	"129.200000"	""	"戎"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46128"	"2"	"450200"	"2072"	"187.530000"	"25.730000"	"200.620000"	""	"卫"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46129"	"2"	"450201"	"2072"	"150.180000"	"25.820000"	"158.660000"	""	"墓"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46130"	"2"	"450202"	"2072"	"152.000000"	"26.000000"	"143.000000"	""	"蒲"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46131"	"2"	"450203"	"2072"	"159.700000"	"27.000000"	"129.200000"	""	"戎"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46132"	"2"	"450300"	"2073"	"187.530000"	"25.730000"	"200.620000"	""	"卫"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46133"	"2"	"450301"	"2073"	"150.180000"	"25.820000"	"158.660000"	""	"墓"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46134"	"2"	"450302"	"2073"	"152.000000"	"26.000000"	"143.000000"	""	"蒲"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46135"	"2"	"450303"	"2073"	"159.700000"	"27.000000"	"129.200000"	""	"戎"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46136"	"2"	"450400"	"2074"	"187.530000"	"25.730000"	"200.620000"	""	"卫"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46137"	"2"	"450401"	"2074"	"150.180000"	"25.820000"	"158.660000"	""	"墓"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46138"	"2"	"450402"	"2074"	"152.000000"	"26.000000"	"143.000000"	""	"蒲"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46139"	"2"	"450403"	"2074"	"159.700000"	"27.000000"	"129.200000"	""	"戎"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46140"	"2"	"450304"	"2073"	"170.950000"	"28.070000"	"115.160000"	""	"寂"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46141"	"2"	"450305"	"2073"	"192.400000"	"30.000000"	"100.000000"	""	"宜"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46142"	"2"	"450306"	"2073"	"213.920000"	"29.610000"	"103.860000"	""	"兴"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46143"	"2"	"450307"	"2073"	"234.200000"	"28.200000"	"107.100000"	""	"文"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46144"	"2"	"450308"	"2073"	"236.270000"	"27.720000"	"125.940000"	""	"睿"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46145"	"2"	"450309"	"2073"	"148.950000"	"25.140000"	"219.117300"	""	"卫"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46146"	"2"	"450310"	"2073"	"138.000000"	"28.000000"	"216.000000"	""	"墓"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46147"	"2"	"450311"	"2073"	"124.600000"	"29.600000"	"220.082100"	""	"蒲"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46148"	"2"	"450312"	"2073"	"100.440000"	"29.300000"	"218.360000"	""	"戎"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46149"	"2"	"450313"	"2073"	"86.656260"	"29.510000"	"222.960000"	""	"寂"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46150"	"2"	"450314"	"2073"	"79.360000"	"29.460000"	"245.311100"	""	"宜"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46151"	"2"	"450315"	"2073"	"76.930000"	"26.900000"	"268.697100"	""	"兴"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46152"	"2"	"450316"	"2073"	"72.460000"	"26.830000"	"278.750000"	""	"文"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46153"	"2"	"450317"	"2073"	"111.500000"	"26.740000"	"281.400000"	""	"睿"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46154"	"2"	"450318"	"2073"	"27.200000"	"26.200000"	"217.100000"	""	"卫"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46155"	"2"	"450319"	"2073"	"23.820000"	"25.940000"	"191.400000"	""	"墓"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46156"	"2"	"450320"	"2073"	"60.000000"	"28.790000"	"191.000000"	""	"蒲"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46157"	"2"	"450321"	"2073"	"74.400000"	"29.130000"	"206.000000"	""	"戎"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46158"	"2"	"450322"	"2073"	"85.651430"	"28.900000"	"187.730000"	""	"寂"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46159"	"2"	"450323"	"2073"	"105.000000"	"29.400000"	"176.800000"	""	"宜"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46160"	"2"	"450324"	"2073"	"124.400000"	"27.700000"	"164.600000"	""	"兴"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46161"	"2"	"450325"	"2073"	"25.000000"	"26.000000"	"140.300000"	""	"文"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46162"	"2"	"450326"	"2073"	"24.700000"	"26.600000"	"177.100000"	""	"睿"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46163"	"2"	"450327"	"2073"	"104.830000"	"25.720000"	"92.227050"	""	"卫"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46164"	"2"	"450328"	"2073"	"123.250000"	"27.840000"	"83.910000"	""	"墓"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46165"	"2"	"450329"	"2073"	"136.410000"	"29.490000"	"64.069640"	""	"蒲"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46166"	"2"	"450330"	"2073"	"136.520000"	"29.170000"	"52.816270"	""	"戎"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46167"	"2"	"450331"	"2073"	"123.820000"	"25.650000"	"28.640000"	""	"寂"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46168"	"2"	"450332"	"2073"	"107.870000"	"25.720000"	"22.334850"	""	"宜"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46169"	"2"	"450333"	"2073"	"21.200000"	"26.500000"	"110.400000"	""	"兴"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46170"	"2"	"450334"	"2073"	"123.700000"	"26.100000"	"133.100000"	""	"文"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46171"	"2"	"450335"	"2073"	"106.400000"	"25.690000"	"109.800000"	""	"睿"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46172"	"2"	"450404"	"2074"	"170.950000"	"28.070000"	"115.160000"	""	"寂"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46173"	"2"	"450405"	"2074"	"192.400000"	"30.000000"	"100.000000"	""	"宜"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46174"	"2"	"450406"	"2074"	"213.920000"	"29.610000"	"103.860000"	""	"兴"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46175"	"2"	"450407"	"2074"	"234.200000"	"28.200000"	"107.100000"	""	"文"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46176"	"2"	"450408"	"2074"	"236.270000"	"27.720000"	"125.940000"	""	"睿"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46177"	"2"	"450409"	"2074"	"148.950000"	"25.140000"	"219.117300"	""	"卫"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46178"	"2"	"450410"	"2074"	"138.000000"	"28.000000"	"216.000000"	""	"墓"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46179"	"2"	"450411"	"2074"	"124.600000"	"29.600000"	"220.082100"	""	"蒲"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46180"	"2"	"450412"	"2074"	"100.440000"	"29.300000"	"218.360000"	""	"戎"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46181"	"2"	"450413"	"2074"	"86.656260"	"29.510000"	"222.960000"	""	"寂"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46182"	"2"	"450414"	"2074"	"79.360000"	"29.460000"	"245.311100"	""	"宜"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46183"	"2"	"450415"	"2074"	"76.930000"	"26.900000"	"268.697100"	""	"兴"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46184"	"2"	"450416"	"2074"	"72.460000"	"26.830000"	"278.750000"	""	"文"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46185"	"2"	"450417"	"2074"	"111.500000"	"26.740000"	"281.400000"	""	"睿"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46186"	"2"	"450418"	"2074"	"27.200000"	"26.200000"	"217.100000"	""	"卫"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46187"	"2"	"450419"	"2074"	"23.820000"	"25.940000"	"191.400000"	""	"墓"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46188"	"2"	"450420"	"2074"	"60.000000"	"28.790000"	"191.000000"	""	"蒲"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46189"	"2"	"450421"	"2074"	"74.400000"	"29.130000"	"206.000000"	""	"戎"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46190"	"2"	"450422"	"2074"	"85.651430"	"28.900000"	"187.730000"	""	"寂"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46191"	"2"	"450423"	"2074"	"105.000000"	"29.400000"	"176.800000"	""	"宜"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46192"	"2"	"450424"	"2074"	"124.400000"	"27.700000"	"164.600000"	""	"兴"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46193"	"2"	"450425"	"2074"	"25.000000"	"26.000000"	"140.300000"	""	"文"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46194"	"2"	"450426"	"2074"	"24.700000"	"26.600000"	"177.100000"	""	"睿"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46195"	"2"	"450427"	"2074"	"104.830000"	"25.720000"	"92.227050"	""	"卫"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46196"	"2"	"450428"	"2074"	"123.250000"	"27.840000"	"83.910000"	""	"墓"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46197"	"2"	"450429"	"2074"	"136.410000"	"29.490000"	"64.069640"	""	"蒲"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46198"	"2"	"450430"	"2074"	"136.520000"	"29.170000"	"52.816270"	""	"戎"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46199"	"2"	"450431"	"2074"	"123.820000"	"25.650000"	"28.640000"	""	"寂"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46200"	"2"	"450432"	"2074"	"107.870000"	"25.720000"	"22.334850"	""	"宜"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46201"	"2"	"450433"	"2074"	"21.200000"	"26.500000"	"110.400000"	""	"兴"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46202"	"2"	"450434"	"2074"	"123.700000"	"26.100000"	"133.100000"	""	"文"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46203"	"2"	"450435"	"2074"	"106.400000"	"25.690000"	"109.800000"	""	"睿"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46224"	"2"	"45054"	"2070"	"170.950000"	"28.070000"	"115.160000"	""	"寂"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
"46225"	"2"	"45055"	"2070"	"192.400000"	"30.000000"	"100.000000"	""	"宜"	""	"pic_mappoint_png,boss"	""	"1"	""	""	
